ID,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,dd3,dd4,dd5,dd6,dd7,dd9,dd10,dd11,dd12,dd13,dd15,duLN1,du.2,duLN3,dut4,dui5,due6,duLN7,du58,duLN9,duSH10,dur11,duo12,dua13,dun14,dul15,duDO16,UUID
22,542.0,515.0,307.0,474.0,260.0,187.0,189.0,285.0,475.0,897.0,390.0,436.0,797.0,322.0,213.0,425.0,558.0,369.0,284.0,314.0,571.0,982.0,510.0,524.0,874.0,309.0,85.0,109.0,118.0,84.0,109.0,97.0,125.0,121.0,96.0,85.0,120.0,88.0,77.0,76.0,96.0,109.0,test1
23,307.0,474.0,260.0,187.0,189.0,285.0,475.0,897.0,390.0,436.0,797.0,322.0,213.0,403.0,507.0,369.0,284.0,314.0,406.0,571.0,510.0,524.0,874.0,398.0,309.0,612.0,118.0,84.0,109.0,97.0,125.0,121.0,96.0,85.0,120.0,88.0,77.0,76.0,96.0,109.0,105.0,97.0,test1
24,390.0,436.0,797.0,322.0,213.0,403.0,507.0,437.0,304.0,470.0,298.0,305.0,994.0,265.0,436.0,874.0,398.0,309.0,512.0,612.0,400.0,583.0,356.0,397.0,1112.0,505.0,120.0,88.0,77.0,76.0,96.0,109.0,105.0,97.0,96.0,113.0,58.0,92.0,118.0,109.0,69.0,86.0,test1
25,797.0,322.0,213.0,403.0,507.0,437.0,304.0,470.0,298.0,305.0,994.0,265.0,436.0,955.0,420.0,309.0,512.0,612.0,534.0,400.0,356.0,397.0,1112.0,374.0,505.0,550.0,77.0,76.0,96.0,109.0,105.0,97.0,96.0,113.0,58.0,92.0,118.0,109.0,69.0,86.0,130.0,80.0,test1
26,507.0,437.0,304.0,470.0,298.0,305.0,994.0,265.0,436.0,955.0,420.0,355.0,553.0,174.0,175.0,400.0,583.0,356.0,397.0,1112.0,505.0,1041.0,550.0,435.0,673.0,292.0,105.0,97.0,96.0,113.0,58.0,92.0,118.0,109.0,69.0,86.0,130.0,80.0,120.0,124.0,117.0,121.0,test1
27,304.0,470.0,298.0,305.0,994.0,265.0,436.0,955.0,420.0,355.0,553.0,174.0,175.0,462.0,603.0,356.0,397.0,1112.0,374.0,505.0,550.0,435.0,673.0,298.0,292.0,732.0,96.0,113.0,58.0,92.0,118.0,109.0,69.0,86.0,130.0,80.0,120.0,124.0,117.0,121.0,129.0,76.0,test1
28,420.0,355.0,553.0,174.0,175.0,462.0,603.0,524.0,270.0,427.0,269.0,160.0,237.0,295.0,546.0,673.0,298.0,292.0,583.0,732.0,404.0,540.0,397.0,261.0,362.0,635.0,130.0,80.0,120.0,124.0,117.0,121.0,129.0,76.0,134.0,113.0,128.0,101.0,125.0,109.0,89.0,93.0,test1
29,553.0,174.0,175.0,462.0,603.0,524.0,270.0,427.0,269.0,160.0,237.0,295.0,546.0,864.0,457.0,292.0,583.0,732.0,600.0,404.0,397.0,261.0,362.0,404.0,635.0,554.0,120.0,124.0,117.0,121.0,129.0,76.0,134.0,113.0,128.0,101.0,125.0,109.0,89.0,93.0,97.0,89.0,test1
30,603.0,524.0,270.0,427.0,269.0,160.0,237.0,295.0,546.0,864.0,457.0,425.0,580.0,275.0,160.0,404.0,540.0,397.0,261.0,362.0,635.0,957.0,554.0,514.0,700.0,259.0,129.0,76.0,134.0,113.0,128.0,101.0,125.0,109.0,89.0,93.0,97.0,89.0,120.0,88.0,99.0,80.0,test1
31,270.0,427.0,269.0,160.0,237.0,295.0,546.0,864.0,457.0,425.0,580.0,275.0,160.0,537.0,628.0,397.0,261.0,362.0,404.0,635.0,554.0,514.0,700.0,363.0,259.0,697.0,134.0,113.0,128.0,101.0,125.0,109.0,89.0,93.0,97.0,89.0,120.0,88.0,99.0,80.0,69.0,107.0,test1
32,457.0,425.0,580.0,275.0,160.0,537.0,628.0,476.0,375.0,483.0,284.0,237.0,234.0,293.0,521.0,700.0,363.0,259.0,617.0,697.0,448.0,571.0,389.0,336.0,351.0,616.0,97.0,89.0,120.0,88.0,99.0,80.0,69.0,107.0,73.0,88.0,105.0,99.0,117.0,88.0,95.0,73.0,test1
33,580.0,275.0,160.0,537.0,628.0,476.0,375.0,483.0,284.0,237.0,234.0,293.0,521.0,933.0,374.0,259.0,617.0,697.0,583.0,448.0,389.0,336.0,351.0,381.0,616.0,506.0,120.0,88.0,99.0,80.0,69.0,107.0,73.0,88.0,105.0,99.0,117.0,88.0,95.0,73.0,132.0,112.0,test1
34,628.0,476.0,375.0,483.0,284.0,237.0,234.0,293.0,521.0,933.0,374.0,353.0,592.0,237.0,164.0,448.0,571.0,389.0,336.0,351.0,616.0,1006.0,506.0,465.0,711.0,271.0,69.0,107.0,73.0,88.0,105.0,99.0,117.0,88.0,95.0,73.0,132.0,112.0,119.0,107.0,107.0,121.0,test1
35,375.0,483.0,284.0,237.0,234.0,293.0,521.0,933.0,374.0,353.0,592.0,237.0,164.0,471.0,602.0,389.0,336.0,351.0,381.0,616.0,506.0,465.0,711.0,344.0,271.0,679.0,73.0,88.0,105.0,99.0,117.0,88.0,95.0,73.0,132.0,112.0,119.0,107.0,107.0,121.0,77.0,108.0,test1
36,374.0,353.0,592.0,237.0,164.0,471.0,602.0,532.0,341.0,412.0,427.0,191.0,228.0,350.0,567.0,711.0,344.0,271.0,592.0,679.0,435.0,544.0,547.0,299.0,336.0,660.0,132.0,112.0,119.0,107.0,107.0,121.0,77.0,108.0,94.0,132.0,120.0,108.0,108.0,96.0,93.0,97.0,test1
37,592.0,237.0,164.0,471.0,602.0,532.0,341.0,412.0,427.0,191.0,228.0,350.0,567.0,1204.0,593.0,271.0,592.0,679.0,640.0,435.0,547.0,299.0,336.0,446.0,660.0,731.0,119.0,107.0,107.0,121.0,77.0,108.0,94.0,132.0,120.0,108.0,108.0,96.0,93.0,97.0,138.0,86.0,test1
38,602.0,532.0,341.0,412.0,427.0,191.0,228.0,350.0,567.0,1204.0,593.0,1266.0,590.0,246.0,177.0,435.0,544.0,547.0,299.0,336.0,660.0,1301.0,731.0,1352.0,697.0,282.0,77.0,108.0,94.0,132.0,120.0,108.0,108.0,96.0,93.0,97.0,138.0,86.0,107.0,93.0,105.0,119.0,test1
39,341.0,412.0,427.0,191.0,228.0,350.0,567.0,1204.0,593.0,1266.0,590.0,246.0,177.0,478.0,583.0,547.0,299.0,336.0,446.0,660.0,731.0,1352.0,697.0,339.0,282.0,713.0,94.0,132.0,120.0,108.0,108.0,96.0,93.0,97.0,138.0,86.0,107.0,93.0,105.0,119.0,130.0,59.0,test1
40,593.0,1266.0,590.0,246.0,177.0,478.0,583.0,921.0,365.0,764.0,404.0,133.0,227.0,356.0,876.0,697.0,339.0,282.0,597.0,713.0,490.0,852.0,543.0,229.0,345.0,964.0,138.0,86.0,107.0,93.0,105.0,119.0,130.0,59.0,125.0,88.0,139.0,96.0,118.0,99.0,88.0,117.0,test1
41,590.0,246.0,177.0,478.0,583.0,921.0,365.0,764.0,404.0,133.0,227.0,356.0,876.0,1141.0,346.0,282.0,597.0,713.0,980.0,490.0,543.0,229.0,345.0,455.0,964.0,464.0,107.0,93.0,105.0,119.0,130.0,59.0,125.0,88.0,139.0,96.0,118.0,99.0,88.0,117.0,118.0,75.0,test1
42,583.0,921.0,365.0,764.0,404.0,133.0,227.0,356.0,876.0,1141.0,346.0,460.0,697.0,600.0,308.0,490.0,852.0,543.0,229.0,345.0,964.0,1258.0,464.0,535.0,786.0,423.0,130.0,59.0,125.0,88.0,139.0,96.0,118.0,99.0,88.0,117.0,118.0,75.0,89.0,120.0,115.0,105.0,test1
43,365.0,764.0,404.0,133.0,227.0,356.0,876.0,1141.0,346.0,460.0,697.0,600.0,308.0,542.0,788.0,543.0,229.0,345.0,455.0,964.0,464.0,535.0,786.0,720.0,423.0,894.0,125.0,88.0,139.0,96.0,118.0,99.0,88.0,117.0,118.0,75.0,89.0,120.0,115.0,105.0,106.0,119.0,test1
44,346.0,460.0,697.0,600.0,308.0,542.0,788.0,628.0,350.0,454.0,254.0,276.0,214.0,342.0,640.0,786.0,720.0,423.0,647.0,894.0,479.0,542.0,375.0,379.0,356.0,737.0,118.0,75.0,89.0,120.0,115.0,105.0,106.0,119.0,129.0,88.0,121.0,103.0,142.0,107.0,97.0,83.0,test1
45,697.0,600.0,308.0,542.0,788.0,628.0,350.0,454.0,254.0,276.0,214.0,342.0,640.0,973.0,460.0,423.0,647.0,894.0,747.0,479.0,375.0,379.0,356.0,449.0,737.0,580.0,89.0,120.0,115.0,105.0,106.0,119.0,129.0,88.0,121.0,103.0,142.0,107.0,97.0,83.0,120.0,92.0,test1
46,788.0,628.0,350.0,454.0,254.0,276.0,214.0,342.0,640.0,973.0,460.0,438.0,578.0,214.0,365.0,479.0,542.0,375.0,379.0,356.0,737.0,1056.0,580.0,530.0,675.0,473.0,106.0,119.0,129.0,88.0,121.0,103.0,142.0,107.0,97.0,83.0,120.0,92.0,97.0,97.0,108.0,97.0,test1
47,350.0,454.0,254.0,276.0,214.0,342.0,640.0,973.0,460.0,438.0,578.0,214.0,365.0,617.0,590.0,375.0,379.0,356.0,449.0,737.0,580.0,530.0,675.0,311.0,473.0,675.0,129.0,88.0,121.0,103.0,142.0,107.0,97.0,83.0,120.0,92.0,97.0,97.0,108.0,97.0,85.0,86.0,test1
48,460.0,438.0,578.0,214.0,365.0,617.0,590.0,616.0,295.0,531.0,427.0,200.0,166.0,318.0,545.0,675.0,311.0,473.0,714.0,675.0,439.0,648.0,524.0,272.0,295.0,619.0,120.0,92.0,97.0,97.0,108.0,97.0,85.0,86.0,144.0,117.0,97.0,72.0,129.0,94.0,74.0,106.0,test1
49,578.0,214.0,365.0,617.0,590.0,616.0,295.0,531.0,427.0,200.0,166.0,318.0,545.0,994.0,652.0,473.0,714.0,675.0,702.0,439.0,524.0,272.0,295.0,412.0,619.0,772.0,97.0,97.0,108.0,97.0,85.0,86.0,144.0,117.0,97.0,72.0,129.0,94.0,74.0,106.0,120.0,124.0,test1
50,438.0,497.0,597.0,226.0,223.0,307.0,567.0,164.0,211.0,417.0,403.0,290.0,287.0,199.0,401.0,691.0,339.0,328.0,439.0,674.0,321.0,514.0,489.0,398.0,379.0,517.0,123.0,117.0,94.0,113.0,105.0,132.0,107.0,110.0,110.0,97.0,86.0,108.0,92.0,103.0,116.0,109.0,test4
51,597.0,226.0,223.0,307.0,567.0,164.0,211.0,417.0,403.0,290.0,287.0,199.0,401.0,988.0,497.0,328.0,439.0,674.0,274.0,321.0,489.0,398.0,379.0,302.0,517.0,565.0,94.0,113.0,105.0,132.0,107.0,110.0,110.0,97.0,86.0,108.0,92.0,103.0,116.0,109.0,68.0,84.0,test4
52,567.0,164.0,211.0,417.0,403.0,290.0,287.0,199.0,401.0,988.0,497.0,140.0,533.0,179.0,284.0,321.0,514.0,489.0,398.0,379.0,517.0,1097.0,565.0,224.0,625.0,409.0,107.0,110.0,110.0,97.0,86.0,108.0,92.0,103.0,116.0,109.0,68.0,84.0,92.0,107.0,125.0,123.0,test4
53,211.0,417.0,403.0,290.0,287.0,199.0,401.0,988.0,497.0,140.0,533.0,179.0,284.0,331.0,487.0,489.0,398.0,379.0,302.0,517.0,565.0,224.0,625.0,286.0,409.0,562.0,110.0,97.0,86.0,108.0,92.0,103.0,116.0,109.0,68.0,84.0,92.0,107.0,125.0,123.0,75.0,111.0,test4
54,497.0,140.0,533.0,179.0,284.0,331.0,487.0,158.0,226.0,496.0,397.0,409.0,270.0,233.0,424.0,625.0,286.0,409.0,454.0,562.0,335.0,579.0,525.0,527.0,362.0,508.0,68.0,84.0,92.0,107.0,125.0,123.0,75.0,111.0,109.0,83.0,128.0,118.0,92.0,93.0,84.0,64.0,test4
55,533.0,179.0,284.0,331.0,487.0,158.0,226.0,496.0,397.0,409.0,270.0,233.0,424.0,11412.0,341.0,409.0,454.0,562.0,269.0,335.0,525.0,527.0,362.0,326.0,508.0,445.0,92.0,107.0,125.0,123.0,75.0,111.0,109.0,83.0,128.0,118.0,92.0,93.0,84.0,64.0,104.0,105.0,test4
56,487.0,158.0,226.0,496.0,397.0,409.0,270.0,233.0,424.0,11412.0,341.0,138.0,899.0,201.0,162.0,335.0,579.0,525.0,527.0,362.0,508.0,11476.0,445.0,243.0,983.0,273.0,75.0,111.0,109.0,83.0,128.0,118.0,92.0,93.0,84.0,64.0,104.0,105.0,84.0,100.0,111.0,117.0,test4
57,226.0,496.0,397.0,409.0,270.0,233.0,424.0,11412.0,341.0,138.0,899.0,201.0,162.0,351.0,781.0,525.0,527.0,362.0,326.0,508.0,445.0,243.0,983.0,301.0,273.0,887.0,109.0,83.0,128.0,118.0,92.0,93.0,84.0,64.0,104.0,105.0,84.0,100.0,111.0,117.0,106.0,73.0,test4
58,341.0,138.0,899.0,201.0,162.0,351.0,781.0,548.0,204.0,463.0,449.0,486.0,321.0,307.0,260.0,983.0,301.0,273.0,468.0,887.0,300.0,588.0,509.0,594.0,409.0,357.0,104.0,105.0,84.0,100.0,111.0,117.0,106.0,73.0,96.0,125.0,60.0,108.0,88.0,39.0,97.0,104.0,test4
59,899.0,201.0,162.0,351.0,781.0,548.0,204.0,463.0,449.0,486.0,321.0,307.0,260.0,211.0,51890.0,273.0,468.0,887.0,621.0,300.0,509.0,594.0,409.0,346.0,357.0,52018.0,84.0,100.0,111.0,117.0,106.0,73.0,96.0,125.0,60.0,108.0,88.0,39.0,97.0,104.0,128.0,73.0,test4
60,548.0,204.0,463.0,449.0,486.0,321.0,307.0,260.0,211.0,51890.0,388.0,139.0,485.0,226.0,408.0,588.0,509.0,594.0,409.0,346.0,315.0,52018.0,461.0,231.0,574.0,497.0,73.0,96.0,125.0,60.0,108.0,88.0,39.0,97.0,104.0,128.0,73.0,92.0,89.0,114.0,89.0,111.0,test4
61,463.0,449.0,486.0,321.0,307.0,260.0,211.0,51890.0,388.0,139.0,485.0,226.0,408.0,294.0,814.0,594.0,409.0,346.0,357.0,315.0,461.0,231.0,574.0,340.0,497.0,896.0,125.0,60.0,108.0,88.0,39.0,97.0,104.0,128.0,73.0,92.0,89.0,114.0,89.0,111.0,82.0,83.0,test4
62,388.0,139.0,485.0,226.0,408.0,294.0,814.0,493.0,114.0,259.0,374.0,718.0,509.0,376.0,387.0,574.0,340.0,497.0,405.0,896.0,207.0,355.0,456.0,886.0,609.0,469.0,73.0,92.0,89.0,114.0,89.0,111.0,82.0,83.0,93.0,96.0,82.0,168.0,100.0,82.0,82.0,109.0,test4
63,485.0,226.0,408.0,294.0,814.0,493.0,114.0,259.0,374.0,718.0,509.0,376.0,387.0,366.0,508.0,497.0,405.0,896.0,576.0,207.0,456.0,886.0,609.0,458.0,469.0,602.0,89.0,114.0,89.0,111.0,82.0,83.0,93.0,96.0,82.0,168.0,100.0,82.0,82.0,109.0,94.0,86.0,test4
64,493.0,114.0,259.0,374.0,718.0,509.0,376.0,387.0,366.0,508.0,272.0,573.0,1023.0,382.0,200.0,355.0,456.0,886.0,609.0,458.0,475.0,602.0,358.0,678.0,1121.0,291.0,83.0,93.0,96.0,82.0,168.0,100.0,82.0,82.0,109.0,94.0,86.0,105.0,98.0,80.0,91.0,92.0,test4
65,259.0,374.0,718.0,509.0,376.0,387.0,366.0,508.0,272.0,573.0,1023.0,382.0,200.0,509.0,177.0,886.0,609.0,458.0,469.0,475.0,358.0,678.0,1121.0,462.0,291.0,265.0,96.0,82.0,168.0,100.0,82.0,82.0,109.0,94.0,86.0,105.0,98.0,80.0,91.0,92.0,88.0,109.0,test4
66,382.0,200.0,509.0,177.0,449.0,445.0,384.0,175.0,295.0,401.0,461.0,387.0,317.0,223.0,164.0,601.0,265.0,558.0,540.0,470.0,381.0,473.0,542.0,482.0,405.0,258.0,80.0,91.0,92.0,88.0,109.0,95.0,86.0,106.0,86.0,72.0,81.0,95.0,88.0,109.0,94.0,132.0,test4
67,509.0,177.0,449.0,445.0,384.0,175.0,295.0,401.0,461.0,387.0,317.0,223.0,164.0,934.0,473.0,558.0,540.0,470.0,281.0,381.0,542.0,482.0,405.0,332.0,258.0,567.0,92.0,88.0,109.0,95.0,86.0,106.0,86.0,72.0,81.0,95.0,88.0,109.0,94.0,132.0,94.0,82.0,test4
68,384.0,175.0,295.0,401.0,461.0,387.0,317.0,223.0,164.0,934.0,473.0,125.0,474.0,174.0,389.0,381.0,473.0,542.0,482.0,405.0,258.0,1066.0,567.0,207.0,572.0,478.0,86.0,106.0,86.0,72.0,81.0,95.0,88.0,109.0,94.0,132.0,94.0,82.0,98.0,92.0,89.0,100.0,test4
69,295.0,401.0,461.0,387.0,317.0,223.0,164.0,934.0,473.0,125.0,474.0,174.0,389.0,260.0,686.0,542.0,482.0,405.0,332.0,258.0,567.0,207.0,572.0,266.0,478.0,791.0,86.0,72.0,81.0,95.0,88.0,109.0,94.0,132.0,94.0,82.0,98.0,92.0,89.0,100.0,105.0,87.0,test4
70,473.0,125.0,474.0,174.0,389.0,260.0,686.0,111.0,271.0,422.0,411.0,296.0,224.0,198.0,222.0,572.0,266.0,478.0,360.0,791.0,402.0,492.0,483.0,370.0,334.0,329.0,94.0,82.0,98.0,92.0,89.0,100.0,105.0,87.0,131.0,70.0,72.0,74.0,110.0,93.0,107.0,119.0,test4
71,474.0,174.0,389.0,260.0,686.0,111.0,271.0,422.0,411.0,296.0,224.0,198.0,222.0,663.0,343.0,478.0,360.0,791.0,198.0,402.0,483.0,370.0,334.0,291.0,329.0,454.0,98.0,92.0,89.0,100.0,105.0,87.0,131.0,70.0,72.0,74.0,110.0,93.0,107.0,119.0,111.0,80.0,test4
72,686.0,111.0,271.0,422.0,411.0,296.0,224.0,198.0,222.0,663.0,343.0,155.0,436.0,233.0,424.0,402.0,492.0,483.0,370.0,334.0,329.0,782.0,454.0,235.0,541.0,511.0,105.0,87.0,131.0,70.0,72.0,74.0,110.0,93.0,107.0,119.0,111.0,80.0,105.0,58.0,87.0,112.0,test4
73,271.0,422.0,411.0,296.0,224.0,198.0,222.0,663.0,343.0,155.0,436.0,233.0,424.0,642.0,689.0,483.0,370.0,334.0,291.0,329.0,454.0,235.0,541.0,291.0,511.0,790.0,131.0,70.0,72.0,74.0,110.0,93.0,107.0,119.0,111.0,80.0,105.0,58.0,87.0,112.0,101.0,84.0,test4
74,343.0,155.0,436.0,233.0,424.0,642.0,689.0,271.0,261.0,376.0,401.0,363.0,247.0,414.0,262.0,541.0,291.0,511.0,754.0,790.0,337.0,458.0,493.0,445.0,355.0,364.0,111.0,80.0,105.0,58.0,87.0,112.0,101.0,84.0,76.0,82.0,92.0,82.0,108.0,96.0,102.0,83.0,test4
75,436.0,233.0,424.0,642.0,689.0,271.0,261.0,376.0,401.0,363.0,247.0,414.0,262.0,970.0,330.0,511.0,754.0,790.0,355.0,337.0,493.0,445.0,355.0,510.0,364.0,434.0,105.0,58.0,87.0,112.0,101.0,84.0,76.0,82.0,92.0,82.0,108.0,96.0,102.0,83.0,104.0,75.0,test4
76,689.0,271.0,261.0,376.0,401.0,363.0,247.0,414.0,262.0,970.0,330.0,485.0,650.0,260.0,497.0,337.0,458.0,493.0,445.0,355.0,364.0,1053.0,434.0,560.0,757.0,606.0,101.0,84.0,76.0,82.0,92.0,82.0,108.0,96.0,102.0,83.0,104.0,75.0,107.0,109.0,109.0,104.0,test4
77,261.0,376.0,401.0,363.0,247.0,414.0,262.0,970.0,330.0,485.0,650.0,260.0,497.0,489.0,769.0,493.0,445.0,355.0,510.0,364.0,434.0,560.0,757.0,369.0,606.0,838.0,76.0,82.0,92.0,82.0,108.0,96.0,102.0,83.0,104.0,75.0,107.0,109.0,109.0,104.0,69.0,96.0,test4
