ID,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,dd3,dd4,dd5,dd6,dd7,dd9,dd10,dd11,dd12,dd13,dd15,duLN1,du.2,duLN3,dut4,dui5,due6,duLN7,du58,duLN9,duSH10,dur11,duo12,dua13,dun14,dul15,duDO16,UUID
11,277.2,457.6,360.05,203.01,237.51000000000002,313.04,486.39000000000004,87679.02,536.06,419.76000000000005,634.27,171.6,458.25,334.74,464.82,455.0,309.12,308.83,397.76,554.19,638.4,532.65,706.66,262.89,545.36,533.61,104.0,90.09,91.96000000000001,95.59,68.8,85.32000000000001,70.52,77.60000000000001,100.0,133.56,78.57000000000001,100.42999999999999,78.57000000000001,86.9,68.85000000000001,73.92,test1
12,492.3,559.68,662.15,262.6,641.5500000000001,725.27,708.6600000000001,352.44,325.36,401.28000000000003,336.7,106.26,154.05,129.35999999999999,405.03999999999996,722.5400000000001,365.76,713.78,798.16,770.77,398.04999999999995,464.31,414.74,171.80999999999997,242.08,473.76,100.0,122.43,73.72,95.59,77.60000000000001,86.9,69.7,76.80000000000001,69.60000000000001,71.39999999999999,77.76,73.03999999999999,96.39,82.16,71.28,74.69,test1
13,627.3000000000001,228.8,669.75,804.97,693.4200000000001,485.94,308.76,401.28000000000003,362.59999999999997,106.26,215.67000000000002,203.28,431.6,505.26,261.08,729.82,870.7199999999999,753.83,554.4,381.29,442.7,166.83,316.84000000000003,284.28,511.36,343.98,77.60000000000001,93.17,73.72,86.9,68.0,75.84,71.33999999999999,68.0,76.80000000000001,73.92,96.39,86.32,71.28,76.63000000000001,95.58000000000001,67.76,test1
14,685.8000000000001,469.92,315.4,614.08,336.7,146.51,220.41000000000003,203.28,650.72,793.98,389.48,250.8,446.55,110.46,215.94,381.29,665.28,414.74,219.12,323.96000000000004,714.4,871.0,485.94,322.91999999999996,524.96,288.54,68.0,73.92,66.12,67.15,76.80000000000001,69.52000000000001,97.58,83.2,70.4,81.48,95.58000000000001,73.03999999999999,68.85000000000001,87.69,84.24000000000001,92.4,test1
15,298.8,535.04,351.5,162.61,215.67000000000002,280.28000000000003,617.52,793.98,419.44,250.8,625.1700000000001,173.58,230.1,208.32,384.90999999999997,424.06,239.04,316.84000000000003,362.56,684.32,518.6999999999999,313.56,687.08,258.06,311.44,469.35,69.60000000000001,65.45,72.96000000000001,69.52000000000001,95.2,82.16,72.16,77.60000000000001,94.4,73.92,68.85000000000001,92.13,84.24000000000001,94.80000000000001,92.34,63.910000000000004,test1
16,385.2,334.4,652.65,265.63,322.14,451.36,586.83,366.96000000000004,404.74,310.2,346.71000000000004,154.44,177.45000000000002,465.78,70.14999999999999,702.52,359.03999999999996,407.62,542.08,677.95,495.9,389.94,436.1,227.01,261.12,122.85,94.4,67.76,64.6,87.69,83.2,94.80000000000001,93.47999999999999,66.4,87.2,94.08,88.29,78.85,89.91000000000001,75.84,64.80000000000001,75.46000000000001,test1
17,618.3000000000001,231.44,336.3,500.96,574.21,505.96000000000004,384.09000000000003,310.2,373.38,154.44,248.43,731.94,74.75,194.45999999999998,481.9,416.78000000000003,591.36,663.05,562.32,475.02000000000004,465.5,220.43,341.76,831.4499999999999,132.60000000000002,563.85,68.0,85.47,79.04,94.80000000000001,91.2,65.57000000000001,89.38,89.60000000000001,87.2,79.8,89.91000000000001,79.67999999999999,64.80000000000001,77.42,85.05000000000001,67.76,test1
18,567.9,489.28000000000003,392.34999999999997,474.7,346.71000000000004,212.94,253.89000000000001,731.94,112.7,305.58000000000004,718.9,85.14,237.9,169.26,98.82,475.02000000000004,558.72,436.1,289.52,349.44,185.25,375.87,796.5500000000001,149.73,306.68,192.78,91.2,63.910000000000004,82.84,88.48,87.2,75.05,91.02,76.80000000000001,64.0,82.32,85.05000000000001,73.03999999999999,68.85000000000001,56.88,116.64000000000001,83.93,test1
19,371.7,413.6,361.95,236.34,248.43,1009.19,106.95,305.58000000000004,774.1999999999999,85.14,333.06,265.98,105.3,114.66,406.26,445.90000000000003,315.84,341.76,1060.4,177.45000000000002,850.25,145.39000000000001,401.39,327.75,208.08,480.06,87.2,86.24000000000001,82.84,75.05,88.80000000000001,75.84,65.6,78.4,84.0,73.92,68.85000000000001,59.76,116.64000000000001,86.11,77.76,73.92,test1
20,520.2,909.04,710.6,266.64,195.65,451.36,517.08,348.48,343.0,329.34000000000003,224.77,179.52,144.3,129.78,680.76,755.3000000000001,365.76,276.79,531.52,586.04,432.25,402.67,326.63,280.14,216.92000000000002,763.5600000000001,84.0,74.69,62.32,92.43,76.80000000000001,85.32000000000001,72.16,80.0,84.0,85.67999999999999,97.2,111.22,78.57000000000001,86.11,77.76,65.45,test1
21,673.2,232.32,204.25,500.96,505.96000000000004,480.48,325.5,329.34000000000003,242.06,179.52,202.02,203.94,725.4,374.21999999999997,259.25,283.01,579.84,573.16,552.64,414.05,348.65,272.02000000000004,283.91,288.41999999999996,824.1600000000001,329.49,65.60000000000001,90.09,72.96000000000001,85.32000000000001,70.4,79.0,86.1,81.60000000000001,96.0,112.56,78.57000000000001,90.47,77.76,67.15,79.38000000000001,58.52,test1
22,500.40000000000003,464.64,332.5,503.99,224.77,247.52,206.46,203.94,1093.68,588.0600000000001,386.75,220.44,498.55,95.75999999999999,150.67,414.05,576.9599999999999,326.63,357.28000000000003,290.29,1151.3999999999999,653.9200000000001,465.47,282.9,603.1600000000001,215.46,70.4,77.0,79.8,80.58,96.0,105.86,79.53999999999999,87.2,76.80000000000001,71.39999999999999,79.38000000000001,63.08,97.2,97.17,76.95,92.4,test1
23,315.0,439.12,234.64999999999998,274.72,202.02,281.19,1037.88,588.0600000000001,416.5,220.44,697.97,150.48000000000002,160.55,173.45999999999998,350.14,333.97,389.76,283.91,367.84,1102.92,496.84999999999997,274.7,789.4300000000001,242.18999999999997,232.56000000000003,416.43,84.0,78.54,91.2,105.86,77.60000000000001,86.11,78.72,68.0,78.4,63.839999999999996,97.2,102.08999999999999,76.95,94.80000000000001,70.47,70.84,test1
24,382.5,293.92,728.65,230.28,224.77,375.83000000000004,533.82,326.04,320.46,334.62,249.34,112.86,157.95000000000002,119.69999999999999,347.7,807.1700000000001,336.96,304.38,469.04,601.51,447.45,390.61,330.19,186.98999999999998,244.8,405.72,78.4,58.52,91.2,97.17,76.0,94.80000000000001,71.33999999999999,73.60000000000001,115.2,63.839999999999996,78.57000000000001,83.0,94.77000000000001,86.11,59.940000000000005,65.45,test1
25,690.3000000000001,200.64000000000001,234.64999999999998,417.13,522.34,449.54,304.11,334.62,268.52,112.86,221.13,188.10000000000002,370.5,317.94,433.09999999999997,311.22,511.68,588.29,515.68,428.61,352.45,181.57000000000002,320.4,271.85999999999996,437.92,508.41,96.0,94.71000000000001,72.2,94.80000000000001,69.60000000000001,72.68,118.08,60.800000000000004,77.60000000000001,84.0,94.77000000000001,90.47,59.940000000000005,67.15,78.57000000000001,67.76,test1
26,516.6,434.72,310.65,512.07,249.34,155.61,225.99,188.10000000000002,558.6,499.62,646.1,241.56,356.2,99.53999999999999,145.79,428.61,559.68,330.19,238.48,327.6,611.8,564.14,718.23,313.26,461.72,204.75,69.60000000000001,70.84,109.44,60.040000000000006,77.60000000000001,79.0,95.94,87.2,59.2,71.39999999999999,78.57000000000001,73.03999999999999,106.11000000000001,86.11,69.66000000000001,95.48,test1
27,294.3,446.16,260.3,172.71,221.13,259.35,530.1,499.62,695.8,241.56,498.68,156.42000000000002,155.35,195.29999999999998,323.90999999999997,337.61,260.15999999999997,320.4,346.72,586.04,766.65,304.18,604.3100000000001,238.73999999999998,221.00000000000003,402.57,115.2,58.52,73.72,79.0,93.60000000000001,86.11,60.68,68.0,77.60000000000001,73.92,106.11000000000001,90.47,69.66000000000001,97.96000000000001,87.48,83.93,test1
28,639.0,322.08,520.6,239.37,217.49,423.15000000000003,493.83000000000004,343.2,332.21999999999997,318.12,179.27,118.14,119.60000000000001,94.92,291.58,617.89,332.15999999999997,289.25,518.32,581.49,434.15,391.28000000000003,276.79,200.1,199.24,361.62,77.60000000000001,67.76,99.56,86.11,68.8,97.96000000000001,88.55999999999999,87.2,94.4,85.67999999999999,92.34,92.13,88.29,88.48,77.76,71.61,test1
29,493.2,208.56,227.04999999999998,469.65,483.21000000000004,473.2,315.27000000000004,318.12,193.06,118.14,167.44,149.16,310.7,328.02,254.98,295.75,565.4399999999999,568.71,553.52,415.87,295.45,194.3,260.77,233.21999999999997,390.32000000000005,323.82,104.80000000000001,83.93,65.36,97.96000000000001,86.4,86.11,96.75999999999999,81.60000000000001,91.2,93.24,88.29,92.96,77.76,73.47,77.76,55.44,test1
30,477.90000000000003,457.6,322.05,486.82,179.27,162.89000000000001,171.12,149.16,468.44,515.46,380.38,273.24,453.7,115.08,123.22,415.87,560.64,276.79,255.2,266.63,545.3,585.58,457.46,335.34,548.76,189.63,86.4,83.93,89.68,80.58,91.2,87.69,89.38,89.60000000000001,76.80000000000001,78.11999999999999,77.76,59.76,88.29,69.52000000000001,80.19000000000001,73.92,test1
31,305.1,424.16,187.14999999999998,180.79,167.44,205.66,444.54,515.46,409.64,273.24,635.1800000000001,180.84,131.3,188.57999999999998,330.62,283.01,278.4,260.77,297.44,522.34,488.29999999999995,325.62,718.23,249.77999999999997,204.68,395.01,94.4,78.54,86.64,87.69,87.2,88.48,78.72,74.4,76.80000000000001,60.48,88.29,73.03999999999999,80.19000000000001,75.84,68.85000000000001,83.93,test1
32,376.2,364.32,663.1,276.74,183.82,408.59000000000003,504.06,339.90000000000003,300.86,312.84000000000003,236.6,123.42,122.85000000000001,119.69999999999999,289.75,734.37,347.52,267.89,479.6,570.57,403.75,373.86,328.41,195.95999999999998,213.52,359.73,76.80000000000001,55.44,82.84,69.52000000000001,79.2,75.84,69.7,87.2,94.4,70.56,88.29,80.50999999999999,101.25,95.59,77.76,65.45,test1
33,628.2,241.12,191.89999999999998,453.49,493.22,468.65000000000003,285.51,312.84000000000003,254.79999999999998,123.42,171.99,188.10000000000002,308.75,376.74,237.9,273.91,523.1999999999999,558.03,549.12,386.75,350.55,190.28,279.46,280.14,388.28000000000003,321.3,87.2,67.76,75.24,75.84,68.0,86.11,96.75999999999999,67.2,87.2,81.48,101.25,100.42999999999999,77.76,67.15,97.2,67.76,test1
34,487.8,453.2,291.65,478.74,236.6,170.17000000000002,175.77,188.10000000000002,465.5,592.02,354.90000000000003,287.76,518.0500000000001,135.24,129.93,386.75,535.68,328.41,249.92,285.74,542.4499999999999,657.94,453.90000000000003,361.55999999999995,594.32,194.67,68.0,83.93,89.68,66.36,87.2,76.63000000000001,102.5,96.80000000000001,76.80000000000001,71.39999999999999,97.2,73.03999999999999,62.370000000000005,60.040000000000006,77.76,83.93,test1
35,276.3,417.12,247.0,188.87,171.99,259.35,441.75,592.02,382.2,287.76,725.27,212.52,138.45000000000002,169.26,309.27,335.79,272.64,279.46,357.28000000000003,519.61,484.5,351.08000000000004,777.86,274.62,210.12,385.56,94.4,64.68,82.84,76.63000000000001,100.0,95.59,78.72,68.0,96.0,73.92,62.370000000000005,63.08,77.76,86.11,85.05000000000001,74.69,test1
36,351.0,383.68,757.15,325.22,193.83,366.73,471.51000000000005,288.42,297.92,310.2,271.18,201.3,646.1,111.3,265.96,795.34,382.08,275.01,450.56,556.9200000000001,380.0,390.61,316.84000000000003,273.93,756.1600000000001,318.15,96.0,67.76,58.52,60.040000000000006,76.80000000000001,86.11,86.1,77.60000000000001,76.80000000000001,94.92,46.980000000000004,76.36,95.58000000000001,86.11,55.89,66.22,test1
37,717.3000000000001,283.36,202.35,407.03000000000003,461.37,397.67,282.72,310.2,292.04,201.3,904.5400000000001,174.9,283.40000000000003,401.09999999999997,256.2,281.19,491.52,544.6800000000001,469.92,364.0,338.2,265.99,989.6800000000001,258.06,343.40000000000003,346.5,61.6,58.52,72.96000000000001,86.11,84.0,76.63000000000001,78.72,90.4,46.400000000000006,77.28,95.58000000000001,90.47,55.89,67.94,105.30000000000001,61.6,test1
38,456.3,384.56,288.8,474.7,271.18,277.55,924.4200000000001,174.9,427.28,630.3000000000001,382.2,234.3,359.45,73.08,106.75,364.0,559.68,316.84000000000003,349.36,1011.9200000000001,479.75,697.47,489.5,300.15,457.64000000000004,183.96,84.0,74.69,72.96000000000001,89.27000000000001,46.400000000000006,72.68,96.75999999999999,87.2,55.2,72.24,105.30000000000001,66.39999999999999,97.2,97.96000000000001,94.77000000000001,93.17,test1
39,273.6,413.6,283.09999999999997,308.05,904.5400000000001,241.15,405.48,630.3000000000001,411.59999999999997,234.3,503.23,114.84,113.75,194.04,367.83,323.96000000000004,381.12,989.6800000000001,329.12,459.55,522.5,291.45000000000005,598.97,205.61999999999998,198.56,461.16,76.80000000000001,87.01,44.08,72.68,94.4,86.11,56.58,68.8,104.0,67.2,97.2,102.92,94.77000000000001,95.59,104.49000000000001,58.52,test1
40,378.0,312.4,525.35,175.74,159.25,420.42,560.7900000000001,345.84000000000003,264.6,281.82,244.79000000000002,105.60000000000001,154.05,123.89999999999999,333.06,612.4300000000001,286.08,259.88,513.04,666.12,383.79999999999995,361.8,353.33,180.08999999999997,246.16000000000003,400.05,104.0,61.6,91.2,97.96000000000001,93.60000000000001,95.59,105.77999999999999,60.800000000000004,107.2,94.92,103.68,83.83,101.25,86.11,72.09,71.61,test1
41,497.7,153.12,166.25,466.62,548.73,476.84000000000003,251.10000000000002,281.82,263.62,105.60000000000001,215.67000000000002,194.70000000000002,354.90000000000003,362.88,278.77,265.72,559.68,651.48,528.0,367.64,377.15,174.87,322.18,278.76,431.8,349.02,96.0,95.48,88.92,95.59,103.2,60.040000000000006,109.88,90.4,102.4,84.84,101.25,90.47,72.09,73.47,78.57000000000001,68.53,test1
42,542.7,461.12,256.5,431.27,244.79000000000002,145.6,220.41000000000003,194.70000000000002,535.08,570.24,415.87,280.5,377.0,115.5,97.6,367.64,518.4,353.33,229.68,329.42,603.25,641.19,493.06,354.65999999999997,476.00000000000006,163.17,103.2,58.52,101.84,89.27000000000001,102.4,79.79,102.5,87.2,71.2,78.11999999999999,78.57000000000001,73.86999999999999,97.2,69.52000000000001,80.19000000000001,61.6,test1
43,243.0,375.76,255.54999999999998,161.6,215.67000000000002,268.45,507.78000000000003,570.24,447.86,280.5,527.8000000000001,181.5,104.0,225.54,383.08,361.27000000000004,250.56,322.18,355.52,577.85,526.3,344.38,623.0,250.46999999999997,176.12,439.11,107.2,87.01,97.28,79.79,100.0,86.11,72.97999999999999,74.4,77.60000000000001,74.75999999999999,97.2,73.03999999999999,80.19000000000001,63.2,55.89,82.39,test1
44,411.3,374.0,551.0,277.75,145.6,488.67,584.0400000000001,314.16,367.5,318.78000000000003,258.44,156.42000000000002,152.1,123.06,317.81,637.0,348.47999999999996,230.51,542.96,634.27,425.59999999999997,382.57000000000005,346.21,231.83999999999997,238.68,388.08,77.60000000000001,68.53,91.2,69.52000000000001,79.2,63.2,56.58,85.60000000000001,58.400000000000006,73.92,85.05000000000001,82.17,94.77000000000001,69.52000000000001,76.95,56.21,test1
45,522.0,242.0,152.0,542.37,571.48,433.16,348.75,318.78000000000003,278.32,156.42000000000002,212.94,193.38,338.65000000000003,391.86,228.14,235.69,592.3199999999999,620.33,513.04,407.68,369.54999999999995,225.12,312.39,262.89,418.88000000000005,318.78000000000003,96.0,67.76,75.24,63.2,55.2,84.53,59.86,70.4,84.0,83.16,94.77000000000001,73.03999999999999,76.95,57.67,106.92,86.24000000000001,test1
46,565.2,418.88,356.25,487.83,258.44,215.67000000000002,217.62,193.38,510.58,615.78,340.34000000000003,232.98000000000002,384.8,99.53999999999999,100.03999999999999,407.68,548.16,346.21,295.68,319.41,585.1999999999999,674.0200000000001,450.34000000000003,320.84999999999997,483.48,170.73,55.2,82.39,55.480000000000004,69.52000000000001,84.0,78.21000000000001,95.94,70.4,76.0,61.32,106.92,92.96,96.39,84.53,86.67,93.17,test1
47,337.5,425.04,269.8,239.37,212.94,266.63,484.53000000000003,615.78,366.52,232.98000000000002,538.72,156.42000000000002,106.60000000000001,197.82,367.21999999999997,353.99,322.56,312.39,335.28000000000003,560.5600000000001,480.7,311.55,632.79,237.35999999999999,184.28,427.77,58.400000000000006,67.76,79.8,78.21000000000001,93.60000000000001,69.52000000000001,77.89999999999999,58.400000000000006,105.60000000000001,94.08,96.39,88.81,86.67,95.59,62.370000000000005,83.16,test1
48,336.6,310.64,562.4,239.37,149.24,428.61,559.86,351.12,334.18,271.92,388.57,126.06,148.20000000000002,147.0,345.87,647.01,330.24,241.19,520.96,617.89,413.25,364.48,486.83,206.30999999999997,228.48000000000002,415.8,105.60000000000001,86.24000000000001,90.44,84.53,85.60000000000001,95.59,63.13999999999999,86.4,75.2,110.88,97.2,89.64,87.48,75.84,75.33,74.69,test1
49,532.8000000000001,208.56,155.79999999999998,475.71,547.82,484.12,317.13,271.92,418.46,126.06,207.48000000000002,231.0,368.55,505.68,361.73,246.61,568.3199999999999,604.3100000000001,563.2,395.85,519.65,200.33,299.04,307.73999999999995,448.8,460.53000000000003,95.2,82.39,81.32000000000001,95.59,61.6,85.32000000000001,77.08,105.60000000000001,96.0,90.72,87.48,79.67999999999999,75.33,76.63000000000001,111.78,66.22,test1
50,394.2,437.36,567.15,228.26,202.93,279.37,527.3100000000001,108.24000000000001,206.78,275.22,366.73,191.4,186.55,83.58,244.60999999999999,628.8100000000001,325.44,291.92,386.32,613.34,304.95,344.38,435.21,274.62,257.72,325.71,98.4,90.09,71.44,89.27000000000001,84.0,104.28,87.74,88.0,88.0,81.48,69.66000000000001,89.64,74.52000000000001,81.37,93.96000000000001,83.93,test4
51,537.3000000000001,198.88,211.85,310.07,515.97,149.24,196.23000000000002,275.22,394.94,191.4,261.17,131.34,260.65000000000003,414.96,303.17,298.48,421.44,599.86,241.12,292.11,464.54999999999995,266.66,337.31,208.38,351.56,355.95,75.2,87.01,79.8,104.28,85.60000000000001,86.9,90.19999999999999,77.60000000000001,68.8,90.72,74.52000000000001,85.49,93.96000000000001,86.11,55.080000000000005,64.68,test4
52,510.3,144.32,200.45,421.17,366.73,263.90000000000003,266.91,131.34,392.98,652.08,452.27000000000004,92.4,346.45,75.17999999999999,173.24,292.11,493.44,435.21,350.24,344.89,491.15,734.99,502.85,154.56,425.00000000000006,257.67,85.60000000000001,84.7,83.6,76.63000000000001,68.8,85.32000000000001,75.44,82.4,92.80000000000001,91.56,55.080000000000005,69.72,74.52000000000001,84.53,101.25,94.71000000000001,test4
53,189.9,366.96,382.84999999999997,292.9,261.17,181.09,372.93,652.08,487.06,92.4,485.03000000000003,118.14,184.6,139.01999999999998,297.07,444.99,382.08,337.31,265.76,470.47,536.75,150.08,556.25,197.33999999999997,278.12,354.06,88.0,74.69,65.36,85.32000000000001,73.60000000000001,81.37,95.11999999999999,87.2,54.400000000000006,70.56,74.52000000000001,88.81,101.25,97.17,60.75000000000001,85.47,test4
54,447.3,123.2,506.34999999999997,180.79,258.44,301.21000000000004,452.91,104.28,221.48,327.36,361.27000000000004,269.94,175.5,97.86,258.64,568.75,274.56,364.01,399.52,511.42,318.25,387.93,467.25,363.63,246.16000000000003,320.04,54.400000000000006,64.68,69.92,84.53,100.0,97.17,61.49999999999999,88.80000000000001,87.2,69.72,103.68,97.94,74.52000000000001,73.47,68.04,49.28,test4
55,479.7,157.52,269.8,334.31,443.17,143.78,210.18,327.36,389.06,269.94,245.70000000000002,153.78,275.6,4793.04,208.01,372.19,435.84,500.18,236.72,304.85,498.75,353.09000000000003,322.18,224.93999999999997,345.44,280.35,73.60000000000001,82.39,95.0,97.17,60.0,87.69,89.38,66.4,102.4,99.11999999999999,74.52000000000001,77.19,68.04,50.56,84.24000000000001,80.85000000000001,test4
56,438.3,139.04,214.7,500.96,361.27000000000004,372.19,251.10000000000002,153.78,415.52,7531.92,310.31,91.08,584.35,84.42,98.82,304.85,555.84,467.25,463.76,329.42,482.59999999999997,7688.92,396.05,167.67,668.44,171.99,60.0,85.47,82.84,65.57000000000001,102.4,93.22,75.44,74.4,67.2,53.76,84.24000000000001,87.14999999999999,68.04,79.0,89.91000000000001,90.09,test4
57,203.4,436.48,377.15,413.09000000000003,245.70000000000002,212.03,394.32,7531.92,334.18,91.08,818.09,132.66,105.3,147.42,476.40999999999997,477.75,505.91999999999996,322.18,286.88,462.28000000000003,422.75,162.81,874.87,207.69,185.64000000000001,558.8100000000001,87.2,63.910000000000004,97.28,93.22,73.60000000000001,73.47,68.88,51.2,83.2,88.2,68.04,83.0,89.91000000000001,92.43,85.86,56.21,test4
58,306.90000000000003,121.44,854.05,203.01,147.42000000000002,319.41,726.33,361.68,199.92,305.58000000000004,408.59000000000003,320.76,208.65,128.94,158.6,894.5300000000001,288.96,242.97,411.84,807.1700000000001,285.0,393.96000000000004,453.01,409.85999999999996,278.12,224.91,83.2,80.85000000000001,63.84,79.0,88.80000000000001,92.43,86.92,58.400000000000006,76.80000000000001,105.0,48.6,89.64,71.28,30.810000000000002,78.57000000000001,80.08,test4
59,809.1,176.88,153.9,354.51,710.71,498.68,189.72,305.58000000000004,440.02,320.76,292.11,202.62,169.0,88.61999999999999,31652.899999999998,248.43,449.28,789.4300000000001,546.48,273.0,483.54999999999995,397.98,364.01,238.73999999999998,242.76000000000002,32771.340000000004,67.2,77.0,84.36,92.43,84.80000000000001,57.67,78.72,100.0,48.0,90.72,71.28,32.37,78.57000000000001,82.16,103.68,56.21,test4
60,493.2,179.52,439.84999999999997,453.49,442.26,292.11,285.51,171.6,206.78,34247.4,353.08,91.74000000000001,315.25,94.92,248.88,535.08,488.64,528.66,359.92,314.86,299.25,34852.060000000005,410.29,159.39,390.32000000000005,313.11,58.400000000000006,73.92,95.0,47.400000000000006,86.4,69.52000000000001,31.979999999999997,77.60000000000001,83.2,107.52,59.13,76.36,72.09,90.06,72.09,85.47,test4
61,416.7,395.12,461.7,324.21,279.37,236.6,196.23000000000002,34247.4,380.24,91.74000000000001,441.35,149.16,265.2,123.47999999999999,496.53999999999996,540.54,392.64,307.94,314.16,286.65000000000003,437.95,154.77,510.86,234.6,337.96000000000004,564.48,100.0,46.2,82.08,69.52000000000001,31.200000000000003,76.63000000000001,85.28,102.4,58.400000000000006,77.28,72.09,94.61999999999999,72.09,87.69,66.42,63.910000000000004,test4
62,349.2,122.32000000000001,460.75,228.26,371.28000000000003,267.54,757.0200000000001,325.38,111.72,170.94,340.34000000000003,473.88,330.85,157.92,236.07,522.34,326.4,442.33,356.4,815.36,196.64999999999998,237.85000000000002,405.84000000000003,611.3399999999999,414.12,295.47,58.400000000000006,70.84,67.64,90.06,71.2,87.69,67.24,66.4,74.4,80.64,66.42,139.44,81.0,64.78,66.42,83.93,test4
