ID,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,dd2,dd4,dd5,dd6,dd7,dd9,dd10,dd11,dd12,dd13,dd15,duLN1,du.2,duLN3,dut4,dui5,due6,duLN7,du58,duLN9,duSH10,dur11,duo12,dua13,dun14,dul15,duDO16,UUID
10,463.45,158.7,418.88,235.04000000000002,138.0,688.17,251.25,596.25,506.94,621.0,261.04,375.76,242.19,269.61,607.56,506.60999999999996,313.04,229.32,777.2800000000001,356.24,604.89,736.0600000000001,352.8,440.29999999999995,320.15999999999997,715.1999999999999,110.21000000000001,96.72,85.05,78.75,85.86,91.80000000000001,101.92000000000002,103.88000000000001,101.01,71.4,94.35000000000001,65.72,77.28,64.89,103.88000000000001,34.68,test5
11,404.79999999999995,259.9,136.85,633.36,241.2,254.24999999999997,532.5,609.5,298.69,831.6,215.28,254.98,582.66,301.86,275.71999999999997,229.32,721.76,341.64,361.76000000000005,630.74,393.12,913.9000000000001,289.8,323.68,691.3599999999999,333.59999999999997,86.67,78.0,85.05,89.25,96.46000000000001,105.84,101.92000000000002,72.08,94.35000000000001,65.10000000000001,76.59,66.78,109.76,35.02,55.120000000000005,79.56,test5
12,489.9,264.5,298.69,320.32,248.39999999999998,236.17,622.5,620.1,268.94,1328.4,312.0,206.18,443.42999999999995,295.41,107.36,393.12,384.8,322.91999999999996,304.64000000000004,727.12,325.26,1407.9,423.15000000000003,296.31,506.91999999999996,188.4,97.37,70.72,89.25,65.10000000000001,73.14,68.04,109.76,36.04,57.720000000000006,81.9,114.33000000000001,84.80000000000001,64.96000000000001,84.46000000000001,73.14,76.5,test5
13,288.65,354.2,246.32999999999998,217.36,597.6,264.41999999999996,282.5,1303.8,357.0,456.3,394.16,279.38,102.96,285.09000000000003,547.78,322.91999999999996,282.88,697.3199999999999,300.16,339.15999999999997,471.51,615.0300000000001,458.85,370.09,182.11999999999998,607.1999999999999,90.95,64.48,72.45,66.15,103.88000000000001,36.72,58.24000000000001,82.68,114.33000000000001,84.0,64.38000000000001,86.92,77.28,77.25,60.42,54.06,test5
14,345.0,194.35,451.01,238.16,105.6,249.73,561.25,636.0,342.71999999999997,1220.4,115.44,370.88,318.24,285.09000000000003,284.26,511.28999999999996,323.44,183.69,331.52000000000004,617.3199999999999,451.61999999999995,1316.51,210.0,424.83,393.23999999999995,355.2,110.21000000000001,83.2,60.900000000000006,86.10000000000001,73.14,81.0,63.84,56.18,108.78000000000002,85.05,98.79,56.18,75.04,82.4,66.78,86.7,test5
15,435.84999999999997,263.34999999999997,104.72,229.84,538.8,271.2,360.0,1197.8,132.09,820.8000000000001,282.88,269.62,272.60999999999996,659.19,326.96,183.69,307.84000000000003,592.02,328.16,470.92,234.0,881.7900000000001,355.95,358.19,343.35999999999996,476.4,62.06,85.28,72.45,78.75,60.42,57.24,109.76,85.86,98.79,55.650000000000006,74.37,84.80000000000001,70.56,87.55,136.74,92.82000000000001,test5
16,516.3499999999999,276.0,342.71999999999997,470.08000000000004,133.2,343.52,340.0,585.65,277.27,1379.7,278.72,173.24,353.34,201.24,102.48,451.61999999999995,554.32,234.0,399.84000000000003,413.58,346.32,1472.1200000000001,416.85,277.27,428.03999999999996,192.0,60.99,55.120000000000005,102.9,85.05,94.34,57.24,75.04,84.80000000000001,69.93,89.25,143.19000000000003,96.46000000000001,75.04,98.88,80.56,71.4,test5
17,331.2,519.8,132.09,316.16,326.4,249.73,291.25,1354.1499999999999,318.91999999999996,383.40000000000003,314.08,190.32,98.28,254.13,440.42,234.0,371.28000000000003,396.63,337.12,361.12,464.48999999999995,575.51,387.45,299.88,185.6,532.8,104.86,84.24000000000001,93.45,55.650000000000006,71.02000000000001,86.4,70.56,90.10000000000001,143.19000000000003,95.55,74.37,101.76,85.12,72.10000000000001,87.98,61.2,test5
18,308.2,163.29999999999998,359.38,162.24,100.8,222.60999999999999,451.25,646.6,236.81,834.3000000000001,114.4,435.53999999999996,298.34999999999997,251.55,289.14,431.72999999999996,262.08,187.2,299.04,541.68,332.28,906.4900000000001,226.8,505.75,401.35999999999996,361.2,138.03,94.64,70.35000000000001,100.80000000000001,80.56,75.60000000000001,92.96000000000001,63.6,94.35000000000001,60.900000000000006,117.66000000000001,72.08,101.92000000000002,62.83,67.84,87.72,test5
19,347.29999999999995,179.39999999999998,99.96,204.88,433.2,275.71999999999997,248.75,818.85,130.9,963.9000000000001,265.2,237.9,277.28999999999996,706.9200000000001,346.48,187.2,277.68,519.48,340.48,346.48,252.71999999999997,1049.75,363.3,304.64,349.15999999999997,442.8,71.69,99.84,79.8,73.5,87.98,64.80000000000001,95.2,61.480000000000004,117.66000000000001,71.4,101.01,64.66,71.68,88.58,90.10000000000001,80.58,test5
20,415.15,280.59999999999997,236.81,321.36,132.0,403.40999999999997,318.75,516.75,282.03,1479.6000000000001,295.36,170.79999999999998,333.45,223.17000000000002,113.46,332.28,381.68,252.71999999999997,476.00000000000006,422.12,352.16999999999996,1565.98,387.45,260.61,428.03999999999996,194.4,88.81,62.400000000000006,89.25,60.900000000000006,112.36,73.44,101.92000000000002,64.66,71.04,90.3,94.35000000000001,83.74000000000001,94.08000000000001,75.19,73.14,71.4,test5
21,228.85,355.34999999999997,130.9,371.28000000000003,306.0,220.34999999999997,296.25,1452.2,337.96,378.0,296.40000000000003,211.06,108.80999999999999,283.8,1108.98,252.71999999999997,442.0,404.82,286.72,367.21999999999997,431.72999999999996,540.9300000000001,387.45,292.74,187.92,1179.6,90.95,60.32,111.30000000000001,71.4,96.46000000000001,65.88000000000001,71.68,91.16000000000001,94.35000000000001,82.95,93.24000000000001,77.38000000000001,77.28,72.10000000000001,78.44,61.2,test5
22,326.59999999999997,161.0,339.15,179.92000000000002,111.6,248.59999999999997,1136.25,1921.25,390.32,745.2,135.20000000000002,296.46,251.54999999999998,407.64,290.36,431.72999999999996,255.84,189.54,324.8,1199.26,486.71999999999997,891.6700000000001,250.95000000000002,372.46999999999997,348.0,375.59999999999997,90.95,82.16,88.2,76.65,73.14,75.60000000000001,82.88000000000001,63.6,97.68,89.25,120.99000000000001,74.2,95.2,64.89,79.5,104.04,test5
23,327.75,198.95,110.67,228.8,1090.8,819.2499999999999,410.0,731.4,154.7,656.1,223.6,385.52,278.46,651.45,370.88,189.54,301.6,1150.11,879.2,507.52,279.63,773.11,315.0,451.01,363.08,466.79999999999995,89.88000000000001,75.92,72.45,73.5,78.44,64.80000000000001,98.56,90.10000000000001,120.99000000000001,73.5,94.35000000000001,66.78,84.00000000000001,105.06,90.10000000000001,71.4,test5
24,1045.35,833.7499999999999,390.32,287.04,156.0,274.59,268.75,837.4,283.21999999999997,1363.5,316.16,175.68,367.38,212.85,91.5,486.71999999999997,375.44,279.63,350.56000000000006,366.0,366.21,1499.2900000000002,408.45000000000005,254.66,468.64,180.0,79.18,62.400000000000006,92.4,89.25,115.54,75.60000000000001,95.2,66.78,83.25000000000001,107.10000000000001,94.35000000000001,74.2,100.80000000000001,89.61,79.5,94.86,test5
25,377.2,317.4,154.7,252.72,258.0,357.08,297.5,1338.25,361.76,388.8,326.56,201.29999999999998,87.75,252.84,1000.4,279.63,325.52000000000004,351.0,424.48,381.86,455.13,528.58,424.20000000000005,299.88,174.0,1082.3999999999999,94.16000000000001,88.4,114.45,73.5,90.10000000000001,68.04,84.00000000000001,108.12,94.35000000000001,73.5,99.9,92.22,84.00000000000001,95.79,86.92,89.76,test5
26,349.59999999999997,165.6,373.65999999999997,171.6,90.0,221.48,1025.0,572.4,246.32999999999998,1709.1000000000001,847.6,417.24,445.77,215.43,196.42,472.67999999999995,262.08,175.5,323.68,1100.44,347.48999999999995,1785.8100000000002,932.4000000000001,515.27,528.9599999999999,241.2,90.95,72.8,94.5,91.35000000000001,79.5,100.44000000000001,91.84,93.28,99.9,94.5,81.03,96.46000000000001,84.00000000000001,104.03,42.400000000000006,98.94,test5
27,361.09999999999997,189.74999999999997,89.25,203.84,984.0,244.07999999999998,258.75,1677.45,969.8499999999999,923.4000000000001,396.24,203.74,188.36999999999998,279.93,414.8,175.5,300.56,1055.34,340.48,362.34,1038.96,1069.51,478.8,318.91999999999996,233.16,440.4,96.30000000000001,90.48,78.75,97.65,86.92,95.04,100.80000000000001,95.4,81.03,95.55,83.25000000000001,107.06,44.800000000000004,99.91,28.62,77.52,test5
28,942.9999999999999,248.39999999999998,246.32999999999998,658.32,978.0,386.46,476.25,442.55,191.59,585.9000000000001,353.6,309.88,3852.81,337.98,167.14,347.48999999999995,751.9200000000001,1038.96,484.96000000000004,556.3199999999999,235.17,775.58,385.35,392.7,3937.0399999999995,258.0,87.74000000000001,91.52000000000001,94.5,94.5,77.38000000000001,98.28,84.00000000000001,107.06,44.400000000000006,101.85000000000001,29.970000000000002,80.56,113.12,106.09,82.68,102.0,test5
29,238.04999999999998,727.9499999999999,969.8499999999999,355.68,457.2,188.70999999999998,201.25,575.05,404.59999999999997,685.8000000000001,3424.7200000000003,319.64,160.29,465.69,217.16,1038.96,450.32,533.52,300.16,245.22,429.39,815.1,3563.7000000000003,434.34999999999997,249.39999999999998,297.59999999999997,96.30000000000001,93.60000000000001,76.65,95.55,79.5,109.08000000000001,44.800000000000004,102.82000000000001,29.970000000000002,79.8,112.11000000000001,109.18,87.36000000000001,103.0,74.2,93.84,test5
30,301.29999999999995,157.54999999999998,429.59,185.12,78.0,216.95999999999998,446.25,628.05,243.95,756.0,174.72,649.04,325.26,301.86,346.48,539.37,257.92,183.69,297.92,578.28,360.35999999999996,963.3000000000001,255.15,729.4699999999999,421.08,387.59999999999997,110.21000000000001,81.12,105.0,73.5,97.52000000000001,79.92,131.04000000000002,96.46000000000001,114.33000000000001,115.5,83.25000000000001,85.86,95.2,83.43,41.34,105.06,test5
31,415.15,204.7,77.35,199.68,428.4,267.81,256.25,742.0,199.92,1436.4,289.12,285.48,332.28,798.51,433.09999999999997,183.69,276.64,554.5799999999999,367.36,375.76,284.31,1514.1100000000001,381.15000000000003,374.84999999999997,374.67999999999995,516.0,107.0,72.8,96.60000000000001,77.7,124.02000000000001,98.28,115.36000000000001,116.60000000000001,83.25000000000001,85.05,94.35000000000001,85.86,43.68000000000001,106.09,79.5,86.7,test5
32,410.54999999999995,272.54999999999995,243.95,291.2,201.6,601.16,347.5,620.1,337.96,1671.3000000000002,369.2,183.0,407.15999999999997,242.52,129.32,360.35999999999996,405.6,284.31,686.5600000000001,442.86,377.90999999999997,1783.3400000000001,451.5,279.65,509.23999999999995,214.79999999999998,125.19000000000001,94.64,108.15,115.5,79.5,87.48,95.2,85.86,43.290000000000006,108.15,83.25000000000001,90.10000000000001,101.92000000000002,62.83,77.38000000000001,75.48,test5
33,235.74999999999997,322.0,199.92,553.28,333.59999999999997,264.41999999999996,355.0,1640.35,422.45,405.0,361.92,229.35999999999999,124.02,279.93,489.21999999999997,284.31,637.52,424.71,352.8,394.06,503.09999999999997,580.45,460.95000000000005,296.31,207.64,546.0,110.21000000000001,114.4,78.75,85.05,90.10000000000001,87.48,43.68000000000001,109.18,83.25000000000001,89.25,101.01,64.66,81.76,76.22,57.24,45.9,test5
34,408.24999999999994,172.5,414.12,195.52,127.19999999999999,245.20999999999998,501.25,779.1,364.14,815.4000000000001,154.96,206.18,122.85,599.85,292.8,513.63,258.96000000000004,209.42999999999998,325.92,555.1,458.64,970.71,205.8,284.40999999999997,213.44,382.8,80.25,88.4,95.55,64.05,77.38000000000001,79.92,60.480000000000004,47.7,95.46000000000001,95.55,52.17,74.2,88.48,71.07000000000001,83.74000000000001,97.92,test5
35,400.2,216.2,126.14,225.68,481.2,332.21999999999997,382.5,800.3,177.31,456.3,109.2,567.3,280.79999999999995,545.67,367.21999999999997,209.42999999999998,302.64,532.35,379.68000000000006,478.24,229.32,590.33,193.20000000000002,635.4599999999999,370.03999999999996,492.0,97.37,63.440000000000005,76.65,77.7,57.24,48.6,96.32000000000001,96.46000000000001,52.17,73.5,87.69000000000001,73.14,88.48,98.88,115.54,72.42,test5
36,461.15,338.09999999999997,364.14,314.08,178.79999999999998,190.96999999999997,131.25,1232.25,285.59999999999997,1142.1000000000001,313.04,167.14,361.53,187.05,75.64,458.64,408.72,229.32,267.68,224.48,373.22999999999996,1281.93,430.5,247.51999999999998,462.84,172.79999999999998,57.78,46.800000000000004,90.3,95.55,49.82,75.60000000000001,88.48,73.14,87.69000000000001,100.80000000000001,120.99000000000001,75.26,100.80000000000001,77.25,86.92,92.82000000000001,test5
37,351.9,347.29999999999995,177.31,175.76000000000002,126.0,525.4499999999999,300.0,1120.95,358.19,369.90000000000003,321.36,176.9,72.53999999999999,824.3100000000001,147.62,229.32,248.56,215.27999999999997,598.08,389.18,479.7,513.76,418.95000000000005,261.8,167.04,270.0,92.02000000000001,94.64,49.35,73.5,83.74000000000001,74.52000000000001,88.48,101.76,120.99000000000001,74.55,99.9,79.5,91.84,93.73,110.24000000000001,90.78,test5
38,346.15,157.54999999999998,367.71,150.8,74.39999999999999,722.0699999999999,151.25,450.5,468.85999999999996,596.7,261.04,362.34,163.79999999999998,184.47,168.35999999999999,466.83,228.8,168.48,817.6,274.5,558.0899999999999,748.4100000000001,365.40000000000003,429.59,273.76,249.6,116.63000000000001,73.84,94.5,78.75,86.92,98.28,116.48000000000002,94.34,92.13000000000001,86.10000000000001,107.67000000000002,67.84,107.52000000000001,84.46000000000001,74.2,86.7,test5
39,355.34999999999997,166.75,73.78,664.5600000000001,145.2,192.1,492.5,585.65,298.69,801.9000000000001,145.6,174.46,161.45999999999998,229.62,298.9,168.48,759.2,263.25,290.08000000000004,581.9399999999999,407.15999999999997,891.6700000000001,247.8,267.75,241.27999999999997,373.2,96.30000000000001,78.0,86.10000000000001,95.55,110.24000000000001,96.12,92.96000000000001,86.92,107.67000000000002,67.2,106.56,86.92,78.4,87.55,69.96000000000001,72.42,test5
40,453.09999999999997,254.14999999999998,298.69,308.88,168.0,161.58999999999997,172.5,471.7,291.55,1204.2,268.32,186.66,326.43,172.86,43.92,407.15999999999997,375.44,276.12,252.00000000000003,253.76,363.87,1276.99,379.05,289.16999999999996,410.64,133.2,88.81,85.28,101.85000000000001,67.2,101.76,88.56,78.4,90.10000000000001,73.26,74.55,114.33000000000001,95.4,84.00000000000001,86.52,79.5,87.72,test5
41,288.65,341.54999999999995,166.6,148.72,165.6,201.14,306.25,1181.8999999999999,307.02,413.1,290.16,163.48,42.12,285.09000000000003,497.76,276.12,234.0,243.35999999999999,294.56,379.42,422.36999999999995,600.21,371.7,259.42,128.76,582.0,103.79,66.56,100.80000000000001,86.10000000000001,74.2,91.80000000000001,73.92,75.26,114.33000000000001,94.5,83.25000000000001,89.04,84.00000000000001,88.58,81.62,58.14,test5
42,296.7,175.95,332.01,139.36,43.199999999999996,249.73,510.0,559.15,184.45,2570.4,106.08,137.85999999999999,79.56,247.68,284.26,414.17999999999995,226.72,129.87,343.84000000000003,591.6999999999999,296.01,2573.7400000000002,214.20000000000002,223.72,185.6,348.0,110.21000000000001,93.60000000000001,78.75,88.2,79.5,92.88000000000001,86.24000000000001,60.42,108.78000000000002,94.5,113.22000000000001,79.5,103.04,63.86,60.42,104.04,test5
43,320.84999999999997,154.1,42.839999999999996,229.84,489.59999999999997,238.42999999999998,193.75,2522.7999999999997,121.38,305.1,70.72,234.24,272.60999999999996,672.09,283.04,129.87,319.28000000000003,567.4499999999999,300.16,308.65999999999997,238.67999999999998,464.36,168.0,302.26,336.4,409.2,80.25,87.36,78.75,90.3,81.62,61.56,109.76,95.4,113.22000000000001,78.75,102.12,65.72,63.84,105.06,115.54,80.58,test5
44,469.2,242.64999999999998,184.45,990.08,122.39999999999999,127.68999999999998,85.0,508.79999999999995,277.27,1406.7,241.28,141.52,304.2,157.38,61.0,296.01,1083.68,238.67999999999998,210.56000000000003,195.2,339.29999999999995,1538.8100000000002,358.05,232.04999999999998,421.08,157.2,82.39,59.28,102.9,94.5,108.12,81.0,103.04,65.72,63.27,107.10000000000001,120.99000000000001,83.74000000000001,115.36000000000001,100.94,85.86,86.7,test5
45,178.25,1094.8,121.38,117.52000000000001,81.6,216.95999999999998,291.25,1380.6499999999999,276.08,313.20000000000005,270.40000000000003,148.84,58.5,291.54,445.3,238.67999999999998,195.52,187.2,284.48,353.8,398.96999999999997,481.65000000000003,381.15000000000003,261.8,151.95999999999998,544.8,104.86,93.60000000000001,107.10000000000001,78.75,97.52000000000001,66.96000000000001,63.84,108.12,120.99000000000001,82.95,114.33000000000001,103.88000000000001,90.72000000000001,87.55,94.34,61.2,test5
46,266.79999999999995,133.39999999999998,309.4,126.88000000000001,60.0,255.37999999999997,456.25,606.85,186.82999999999998,804.6,146.64000000000001,148.84,259.74,104.49000000000001,52.46,424.71,228.8,153.26999999999998,348.32000000000005,553.88,285.47999999999996,948.48,252.0,266.56,335.23999999999995,160.79999999999998,116.63000000000001,82.16,108.15,102.9,85.86,91.80000000000001,99.68,63.6,96.57000000000001,90.3,109.89000000000001,108.12,75.04,86.52,96.46000000000001,79.56,test5
47,299.0,140.29999999999998,59.5,235.04000000000002,438.0,258.77,196.25,789.6999999999999,167.79,329.40000000000003,230.88,98.82,50.309999999999995,603.72,427.0,153.26999999999998,323.44,531.18,323.68,297.68,280.79999999999995,553.2800000000001,303.45,196.35,155.44,498.0,110.21000000000001,101.92,85.05,89.25,94.34,64.80000000000001,97.44000000000001,91.16000000000001,109.89000000000001,107.10000000000001,74.37,89.04,101.92000000000002,80.34,68.9,102.0,test5
48,419.74999999999994,263.34999999999997,186.82999999999998,309.92,169.2,137.85999999999999,277.5,214.65,51.169999999999995,1263.6000000000001,364.0,128.1,208.26,117.39,262.3,285.47999999999996,399.36,280.79999999999995,250.88000000000002,352.58,156.78,1348.6200000000001,435.75,243.95,280.71999999999997,352.8,95.23,62.400000000000006,91.35000000000001,90.3,104.94000000000001,110.16000000000001,75.04,89.04,101.01,81.9,72.15,106.0,71.68,93.73,83.74000000000001,44.88,test5
49,180.54999999999998,342.7,167.79,126.88000000000001,266.4,91.52999999999999,53.75,1240.2,416.5,283.5,185.12,111.02,251.54999999999998,509.55,839.36,280.79999999999995,232.96,338.13,184.8,163.48,485.54999999999995,506.35,254.10000000000002,216.57999999999998,341.03999999999996,955.1999999999999,93.09,89.44,103.95,107.10000000000001,71.02000000000001,90.72,101.92000000000002,82.68,72.15,105.0,71.04,96.46000000000001,88.48,45.32,114.48,91.8,test5
50,493.34999999999997,934.9499999999999,705.67,730.08,174.0,398.89,538.75,1409.8,371.28,1142.1000000000001,514.8000000000001,428.21999999999997,313.56,464.40000000000003,1462.78,746.4599999999999,824.72,257.4,487.20000000000005,603.9,438.75,1173.25,591.15,520.03,371.2,1479.6,84.53,89.44,47.25,95.55,79.5,88.56,71.68,61.480000000000004,69.93,54.6,75.48,91.16000000000001,58.24000000000001,73.13,36.04,117.3,test4
51,681.9499999999999,807.3,172.54999999999998,367.12,517.1999999999999,601.16,390.0,1120.95,589.05,947.7,278.72,439.2,1402.83,1337.73,428.21999999999997,257.4,452.40000000000003,579.15,660.8000000000001,457.5,658.7099999999999,1079.39,336.0,512.89,1430.28,496.79999999999995,48.150000000000006,94.64,78.75,86.10000000000001,67.84,62.64,70.56,55.120000000000005,75.48,90.3,57.720000000000006,75.26,38.080000000000005,118.45,66.78,87.72,test4
52,495.65,611.8,371.28,439.92,594.0,396.62999999999994,335.0,954.0,1426.81,2799.9,365.04,181.78,491.4,668.22,147.62,438.75,494.0,658.7099999999999,489.44000000000005,390.4,1442.61,2845.44,434.70000000000005,279.65,578.8399999999999,249.6,68.48,60.32,66.15,54.6,72.08,92.88000000000001,58.24000000000001,75.26,37.74,120.75,69.93,91.16000000000001,88.48,70.04,92.22,81.6,test4
53,358.79999999999995,486.45,589.05,365.04,321.59999999999997,406.79999999999995,1498.75,2748.0499999999997,417.69,402.3,436.8,631.96,141.57,476.01,546.56,658.7099999999999,454.48,374.4,482.72,1504.26,484.38,580.45,523.95,697.3399999999999,241.27999999999997,620.4,67.41000000000001,54.08,71.4,90.3,55.120000000000005,76.68,38.080000000000005,121.9,69.93,90.3,87.69000000000001,72.08,97.44000000000001,82.4,73.14,71.4,test4
54,403.65,171.35,499.79999999999995,538.72,145.2,416.96999999999997,560.0,3264.7999999999997,603.3299999999999,1104.3000000000002,892.32,195.2,402.47999999999996,434.73,244.0,583.8299999999999,609.44,243.35999999999999,502.88000000000005,630.74,678.5999999999999,1160.9,964.95,284.40999999999997,486.03999999999996,318.0,67.41000000000001,89.44,82.95,71.4,92.22,86.4,77.28,74.2,81.03,64.05,67.71000000000001,83.74000000000001,84.00000000000001,89.61,68.9,87.72,test4
55,482.99999999999994,595.6999999999999,143.98999999999998,383.76,537.6,1392.1599999999999,633.75,1083.85,1021.02,432.0,357.76,411.14,234.0,931.38,406.26,243.35999999999999,466.96000000000004,604.89,1458.2400000000002,707.6,1075.23,590.33,439.95000000000005,504.56,307.4,427.2,84.53,70.72,91.35000000000001,84.0,73.14,75.60000000000001,81.76,64.66,67.71000000000001,82.95,83.25000000000001,92.22,72.80000000000001,88.58,24.380000000000003,59.160000000000004,test4
56,515.1999999999999,1416.8,603.3299999999999,425.36,1029.6,180.79999999999998,430.0,893.05,238.0,1949.4,346.32,202.51999999999998,476.19,331.53000000000003,219.6,678.5999999999999,488.8,1075.23,267.68,511.18,310.04999999999995,1995.7600000000002,373.8,266.56,568.4,286.8,73.83,72.8,76.65,64.05,64.66,85.32000000000001,84.00000000000001,92.22,72.15,90.3,25.53,61.480000000000004,92.96000000000001,49.44,62.540000000000006,79.56,test4
57,583.05,470.34999999999997,1021.02,166.4,412.8,380.80999999999995,250.0,1913.3,396.27,448.20000000000005,423.28000000000003,313.54,210.6,474.72,455.06,1075.23,248.56,490.22999999999996,474.88000000000005,323.3,416.52,553.2800000000001,514.5,362.95,277.24,508.79999999999995,78.11,63.440000000000005,64.05,82.95,79.5,93.96000000000001,72.80000000000001,91.16000000000001,25.53,60.900000000000006,92.13000000000001,50.88,66.08000000000001,80.34,54.06,73.44,test4
58,382.95,190.89999999999998,484.33,267.28000000000003,216.0,415.84,466.25,800.3,233.23999999999998,920.7,508.56,207.4,320.58,357.33,358.68,573.3,317.2,279.63,499.52000000000004,517.28,304.2,1022.58,571.2,312.96999999999997,415.28,415.2,24.610000000000003,60.32,87.15,50.400000000000006,62.540000000000006,84.24000000000001,57.120000000000005,76.32000000000001,71.04,76.65,61.050000000000004,98.58,94.08000000000001,90.64,55.120000000000005,57.120000000000005,test4
