ID,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,dd3,dd4,dd5,dd6,dd7,dd9,dd10,dd11,dd12,dd13,dd15,duLN1,du.2,duLN3,dut4,dui5,due6,duLN7,du58,duLN9,duSH10,dur11,duo12,dua13,dun14,dul15,duDO16,UUID
10,512.1,416.44,478.66,492.8,759.52,719.25,567.53,39.15,455.51,69.84,567.3000000000001,274.54,478.21,19.400000000000002,607.36,601.0,643.0,834.0,776.0,626.0,559.0,876.0,701.0,342.0,568.0,675.0,66.0,74.0,75.0,83.0,82.0,91.0,75.0,66.0,108.0,100.0,91.0,83.0,75.0,74.0,91.0,67.0,test5
11,473.40000000000003,649.5999999999999,684.32,602.8,556.51,456.75,464.53000000000003,69.84,616.1,23.31,458.49,514.1,566.48,16.04,616.72,834.0,776.0,626.0,501.0,559.0,701.0,342.0,568.0,559.0,675.0,684.0,75.0,83.0,82.0,91.0,75.0,66.0,108.0,100.0,91.0,83.0,75.0,74.0,91.0,67.0,91.0,99.0,test5
12,549.0,300.44,448.63,426.8,589.84,421.05,610.79,30.869999999999997,447.43,48.87,644.49,911.6,640.1999999999999,24.080000000000002,608.4,568.0,559.0,675.0,468.0,684.0,534.0,634.0,776.0,968.0,734.0,659.0,91.0,83.0,75.0,74.0,91.0,67.0,91.0,99.0,91.0,91.0,83.0,108.0,74.0,91.0,74.0,91.0,test5
13,443.7,562.5999999999999,531.44,352.88,598.93,360.15000000000003,456.29,48.87,699.93,77.39999999999999,613.8000000000001,638.12,567.4499999999999,33.4,382.72,675.0,468.0,684.0,442.0,534.0,776.0,968.0,734.0,693.0,659.0,459.0,75.0,74.0,91.0,67.0,91.0,99.0,91.0,91.0,83.0,108.0,74.0,91.0,74.0,91.0,91.0,83.0,test5
14,533.7,397.88,403.13,477.84,699.93,903.0,679.8000000000001,54.18,590.85,75.14999999999999,342.24,327.54,429.71,16.72,340.08,534.0,634.0,776.0,968.0,734.0,659.0,926.0,459.0,392.0,509.0,409.0,91.0,99.0,91.0,91.0,83.0,108.0,74.0,91.0,74.0,91.0,91.0,83.0,66.0,75.0,82.0,74.0,test5
15,398.7,629.88,630.63,756.8,666.6,632.1,602.5500000000001,75.14999999999999,371.68,27.81,411.99,443.08000000000004,317.19,15.36,764.4,776.0,968.0,734.0,693.0,659.0,459.0,392.0,509.0,493.0,409.0,827.0,91.0,91.0,83.0,108.0,74.0,91.0,74.0,91.0,91.0,83.0,66.0,75.0,82.0,74.0,92.0,57.0,test5
16,331.2,358.44,403.13,367.84,330.27,403.20000000000005,757.0500000000001,26.369999999999997,295.93,33.839999999999996,326.43,469.58000000000004,373.45,14.4,365.04,509.0,493.0,409.0,458.0,827.0,359.0,459.0,417.0,492.0,459.0,450.0,91.0,83.0,66.0,75.0,82.0,74.0,92.0,57.0,66.0,83.0,66.0,49.0,74.0,49.0,99.0,108.0,test5
17,398.7,484.87999999999994,297.57,337.92,742.35,307.65000000000003,301.79,33.839999999999996,354.51,39.87,358.05,381.6,340.46999999999997,24.72,460.72,409.0,458.0,827.0,350.0,359.0,417.0,492.0,459.0,409.0,450.0,543.0,66.0,75.0,82.0,74.0,92.0,57.0,66.0,83.0,66.0,49.0,74.0,49.0,99.0,108.0,100.0,74.0,test5
18,661.5,339.88,266.63,330.88,354.51,465.15000000000003,396.55,32.4,354.51,55.62,411.99,213.06,405.46,14.72,200.72,359.0,459.0,417.0,492.0,459.0,450.0,726.0,543.0,275.0,492.0,284.0,92.0,57.0,66.0,83.0,66.0,49.0,74.0,49.0,99.0,108.0,100.0,74.0,74.0,83.0,91.0,66.0,test5
19,263.7,436.15999999999997,319.41,389.84,388.85,378.0,361.53000000000003,55.62,447.43,18.09,388.74,390.08000000000004,187.21,13.36,451.36,417.0,492.0,459.0,409.0,450.0,543.0,275.0,492.0,451.0,284.0,484.0,66.0,83.0,66.0,49.0,74.0,49.0,99.0,108.0,100.0,74.0,74.0,83.0,91.0,66.0,50.0,83.0,test5
20,398.7,233.16,380.38,323.84,194.93,350.7,447.02000000000004,24.84,304.01,33.03,210.18,309.52000000000004,534.47,13.36,330.72,492.0,451.0,284.0,400.0,484.0,376.0,433.0,309.0,367.0,609.0,409.0,100.0,74.0,74.0,83.0,91.0,66.0,50.0,83.0,75.0,66.0,83.0,75.0,58.0,42.0,91.0,83.0,test5
21,376.2,426.88,175.63,293.92,438.34000000000003,289.8,310.03000000000003,33.03,228.26,26.279999999999998,512.4300000000001,354.04,308.46,24.04,434.72,284.0,400.0,484.0,359.0,376.0,309.0,367.0,609.0,376.0,409.0,526.0,74.0,83.0,91.0,66.0,50.0,83.0,75.0,66.0,83.0,75.0,58.0,42.0,91.0,83.0,108.0,49.0,test5
22,390.6,320.15999999999997,273.91,322.96,228.26,306.6,567.53,30.06,321.18,54.089999999999996,388.74,231.08,461.71999999999997,10.36,243.36,376.0,433.0,309.0,367.0,609.0,409.0,684.0,526.0,267.0,534.0,309.0,50.0,83.0,75.0,66.0,83.0,75.0,58.0,42.0,91.0,83.0,108.0,49.0,58.0,66.0,75.0,50.0,test5
23,270.90000000000003,425.71999999999997,205.66,256.96,556.51,350.7,327.54,54.089999999999996,422.18,19.62,442.68,274.54,226.98,12.68,434.72,309.0,367.0,609.0,376.0,409.0,526.0,267.0,534.0,325.0,309.0,484.0,75.0,66.0,83.0,75.0,58.0,42.0,91.0,83.0,108.0,49.0,58.0,66.0,75.0,50.0,66.0,58.0,test5
24,376.2,252.88,433.16,227.92,236.34,332.85,430.54,26.369999999999997,405.01,34.56,233.43,363.58000000000004,355.99,11.68,356.72,534.0,325.0,309.0,367.0,484.0,475.0,459.0,326.0,417.0,425.0,418.0,108.0,49.0,58.0,66.0,75.0,50.0,66.0,58.0,74.0,75.0,75.0,74.0,58.0,67.0,75.0,91.0,test5
25,428.40000000000003,300.44,212.94,278.96,422.18,307.65000000000003,413.03000000000003,34.56,253.51,30.869999999999997,341.31,309.52000000000004,332.71,25.72,443.04,309.0,367.0,484.0,351.0,475.0,326.0,417.0,425.0,359.0,418.0,509.0,58.0,66.0,75.0,50.0,66.0,58.0,74.0,75.0,75.0,74.0,58.0,67.0,75.0,91.0,83.0,91.0,test5
26,376.2,339.88,364.91,337.92,253.51,360.15000000000003,378.01,26.279999999999998,346.43,57.87,396.18,248.04000000000002,453.96,17.72,382.72,475.0,459.0,326.0,417.0,425.0,418.0,734.0,509.0,325.0,526.0,425.0,66.0,58.0,74.0,75.0,75.0,74.0,58.0,67.0,75.0,91.0,83.0,91.0,58.0,83.0,57.0,75.0,test5
27,360.90000000000003,445.43999999999994,228.41,301.84,370.67,306.6,353.29,57.87,430.26,21.06,435.24,469.58000000000004,356.96,11.68,521.04,326.0,417.0,425.0,359.0,418.0,509.0,325.0,526.0,526.0,425.0,559.0,74.0,75.0,75.0,74.0,58.0,67.0,75.0,91.0,83.0,91.0,58.0,83.0,57.0,75.0,58.0,66.0,test5
28,383.40000000000003,271.44,425.88,389.84,371.68,306.6,516.03,28.619999999999997,388.85,38.339999999999996,265.05,487.6,275.48,12.72,660.4,526.0,526.0,425.0,367.0,559.0,476.0,509.0,359.0,542.0,359.0,726.0,83.0,91.0,58.0,83.0,57.0,75.0,58.0,66.0,91.0,83.0,74.0,82.0,75.0,74.0,91.0,91.0,test5
29,421.2,513.88,334.88,256.96,506.01,333.90000000000003,396.55,38.339999999999996,287.85,41.4,264.12,337.08000000000004,615.9499999999999,24.080000000000002,521.04,425.0,367.0,559.0,384.0,476.0,359.0,542.0,359.0,392.0,726.0,600.0,58.0,83.0,57.0,75.0,58.0,66.0,91.0,83.0,74.0,82.0,75.0,74.0,91.0,91.0,99.0,75.0,test5
30,450.90000000000003,368.88,350.35,374.88,287.85,483.0,292.52,28.619999999999997,641.35,54.18,465.93,372.06,381.21,15.040000000000001,347.36,476.0,509.0,359.0,542.0,359.0,726.0,693.0,600.0,426.0,484.0,367.0,58.0,66.0,91.0,83.0,74.0,82.0,75.0,74.0,91.0,91.0,99.0,75.0,91.0,66.0,33.0,58.0,test5
31,346.5,494.15999999999997,259.35,404.8,286.84,333.90000000000003,654.0500000000001,54.18,506.01,31.59,365.49,398.56,323.98,12.72,478.40000000000003,359.0,542.0,359.0,392.0,726.0,600.0,426.0,484.0,442.0,367.0,526.0,91.0,83.0,74.0,82.0,75.0,74.0,91.0,91.0,99.0,75.0,91.0,66.0,33.0,58.0,66.0,74.0,test5
32,450.90000000000003,407.15999999999997,357.63,330.88,337.34,333.90000000000003,473.8,27.81,405.01,47.339999999999996,365.49,425.06,373.45,16.68,426.40000000000003,484.0,442.0,367.0,376.0,526.0,484.0,601.0,468.0,492.0,484.0,485.0,99.0,75.0,91.0,66.0,33.0,58.0,66.0,74.0,83.0,75.0,75.0,91.0,99.0,83.0,75.0,116.0,test5
33,353.7,436.15999999999997,303.94,279.84,464.6,324.45,413.03000000000003,47.339999999999996,396.93,36.089999999999996,358.05,442.02000000000004,397.7,26.04,486.72,367.0,376.0,526.0,383.0,484.0,468.0,492.0,484.0,500.0,485.0,576.0,91.0,66.0,33.0,58.0,66.0,74.0,83.0,75.0,75.0,91.0,99.0,83.0,75.0,116.0,108.0,91.0,test5
34,414.0,358.44,364.91,462.88,396.93,421.05,396.55,37.53,414.1,58.589999999999996,435.24,204.58,428.74,11.4,434.72,484.0,601.0,468.0,492.0,484.0,485.0,767.0,576.0,284.0,525.0,509.0,66.0,74.0,83.0,75.0,75.0,91.0,99.0,83.0,75.0,116.0,108.0,91.0,83.0,83.0,91.0,66.0,test5
35,360.90000000000003,610.16,357.63,352.88,388.85,437.85,422.3,58.589999999999996,472.68,17.37,411.06,302.1,405.46,11.040000000000001,1492.4,468.0,492.0,484.0,500.0,485.0,576.0,284.0,525.0,368.0,509.0,1526.0,83.0,75.0,75.0,91.0,99.0,83.0,75.0,116.0,108.0,91.0,83.0,83.0,91.0,66.0,91.0,83.0,test5
36,421.2,223.88,402.22,250.8,422.18,289.8,1478.05,28.619999999999997,379.76,45.18,334.8,425.06,437.46999999999997,17.04,391.04,525.0,368.0,509.0,342.0,1526.0,467.0,576.0,434.0,475.0,526.0,468.0,108.0,91.0,83.0,83.0,91.0,66.0,91.0,83.0,91.0,74.0,74.0,74.0,75.0,41.0,92.0,66.0,test5
37,397.8,330.59999999999997,380.38,242.88,1449.35,333.90000000000003,387.28000000000003,45.18,363.6,36.089999999999996,419.43,451.56,364.71999999999997,2979.6,433.68,509.0,342.0,1526.0,401.0,467.0,434.0,475.0,526.0,467.0,468.0,500.0,83.0,83.0,91.0,66.0,91.0,83.0,91.0,74.0,74.0,74.0,75.0,41.0,92.0,66.0,83.0,91.0,test5
38,1291.5,368.88,342.16,441.76,363.6,421.05,464.53000000000003,38.339999999999996,379.76,6704.099999999999,387.81,193.98000000000002,549.99,13.68,122.72,467.0,576.0,434.0,475.0,526.0,468.0,74556.0,500.0,274.0,633.0,209.0,91.0,83.0,91.0,74.0,74.0,74.0,75.0,41.0,92.0,66.0,83.0,91.0,66.0,74.0,91.0,82.0,test5
39,338.40000000000003,582.3199999999999,327.6,352.88,455.51,447.3,387.28000000000003,6704.099999999999,421.17,16.47,527.3100000000001,362.52000000000004,114.46,14.68,563.6800000000001,434.0,475.0,526.0,467.0,468.0,500.0,274.0,633.0,416.0,209.0,617.0,91.0,74.0,74.0,74.0,75.0,41.0,92.0,66.0,83.0,91.0,66.0,74.0,91.0,82.0,75.0,66.0,test5
40,375.3,212.27999999999997,515.97,300.96,119.18,385.35,558.26,22.5,386.83,39.059999999999995,210.18,477.0,226.98,11.68,477.36,633.0,416.0,209.0,449.0,617.0,458.0,509.0,300.0,541.0,317.0,559.0,83.0,91.0,66.0,74.0,91.0,82.0,75.0,66.0,75.0,75.0,74.0,91.0,83.0,74.0,100.0,91.0,test5
41,510.3,396.71999999999997,107.38000000000001,322.96,547.42,262.5,394.49,39.059999999999995,228.26,40.5,217.62,309.52000000000004,445.22999999999996,34.68,503.36,209.0,449.0,617.0,316.0,458.0,300.0,541.0,317.0,366.0,559.0,575.0,66.0,74.0,91.0,82.0,75.0,66.0,75.0,75.0,74.0,91.0,83.0,74.0,100.0,91.0,91.0,82.0,test5
42,487.8,290.0,348.53000000000003,381.92,228.26,472.5,241.02,26.279999999999998,463.59000000000003,78.03,450.12,266.06,501.49,12.72,173.68,458.0,509.0,300.0,541.0,317.0,559.0,958.0,575.0,333.0,608.0,258.0,75.0,66.0,75.0,75.0,74.0,91.0,83.0,74.0,100.0,91.0,91.0,82.0,91.0,66.0,91.0,50.0,test5
43,344.7,503.43999999999994,205.66,396.0,236.34,306.6,472.77000000000004,78.03,488.84000000000003,22.59,480.81,337.08000000000004,161.99,11.0,459.68,300.0,541.0,317.0,366.0,559.0,575.0,333.0,608.0,384.0,258.0,525.0,75.0,75.0,74.0,91.0,83.0,74.0,100.0,91.0,91.0,82.0,91.0,66.0,91.0,50.0,83.0,75.0,test5
44,435.6,291.15999999999997,470.47,279.84,168.67,288.75,455.26,25.56,328.25,32.31,240.87,478.06,469.47999999999996,46.36,251.68,608.0,384.0,258.0,325.0,525.0,391.0,442.0,325.0,534.0,575.0,325.0,91.0,82.0,91.0,66.0,91.0,50.0,83.0,75.0,66.0,83.0,66.0,83.0,91.0,82.0,83.0,108.0,test5
45,465.3,368.88,151.97,242.0,446.42,298.2,334.75,32.31,261.59,40.589999999999996,450.12,1228.54,234.73999999999998,26.04,425.36,258.0,325.0,525.0,359.0,391.0,325.0,534.0,575.0,1241.0,325.0,500.0,91.0,66.0,91.0,50.0,83.0,75.0,66.0,83.0,66.0,83.0,91.0,82.0,83.0,108.0,91.0,83.0,test5
46,397.8,329.44,295.75,315.92,261.59,473.55,498.52000000000004,104.31,244.42000000000002,58.589999999999996,380.37,238.5,380.24,13.0,287.04,391.0,442.0,325.0,534.0,575.0,325.0,759.0,500.0,308.0,475.0,367.0,83.0,75.0,66.0,83.0,66.0,83.0,91.0,82.0,83.0,108.0,91.0,83.0,83.0,75.0,91.0,50.0,test5
47,292.5,416.44,235.69,396.88,488.84000000000003,1216.95,249.26000000000002,58.589999999999996,413.09000000000003,20.25,364.56,344.5,267.71999999999997,11.36,485.68,325.0,534.0,575.0,1241.0,325.0,500.0,308.0,475.0,400.0,367.0,516.0,66.0,83.0,66.0,83.0,91.0,82.0,83.0,108.0,91.0,83.0,83.0,75.0,91.0,50.0,49.0,83.0,test5
48,368.1,261.0,356.72,286.0,278.76,298.2,481.01,24.84,362.59,33.839999999999996,225.99,478.06,284.21,10.72,355.68,475.0,400.0,367.0,334.0,516.0,425.0,442.0,317.0,517.0,367.0,433.0,91.0,83.0,83.0,75.0,91.0,50.0,49.0,83.0,66.0,66.0,74.0,66.0,74.0,74.0,91.0,83.0,test5
49,352.8,377.0,251.16,249.92,471.67,289.8,369.77,33.839999999999996,245.43,40.589999999999996,272.49,284.08000000000004,331.74,250.48000000000002,859.0400000000001,367.0,334.0,516.0,359.0,425.0,317.0,517.0,367.0,342.0,433.0,867.0,83.0,75.0,91.0,50.0,49.0,83.0,66.0,66.0,74.0,66.0,74.0,74.0,91.0,83.0,41.0,99.0,test5
50,1213.2,271.44,493.22,242.0,110.09,744.45,454.23,12.059999999999999,185.84,31.5,395.25,125.08000000000001,122.22,10.68,832.0,591.0,316.0,158.0,758.0,482.0,242.0,391.0,483.0,175.0,183.0,841.0,28.0,32.0,49.0,41.0,49.0,49.0,41.0,41.0,58.0,41.0,58.0,57.0,57.0,41.0,41.0,33.0,test3
51,487.8,319.0,99.19,623.92,445.41,140.70000000000002,189.52,31.5,429.25,10.62,117.18,283.02000000000004,776.0,66255.16,449.28000000000003,158.0,758.0,482.0,175.0,242.0,483.0,175.0,183.0,308.0,841.0,481.0,49.0,41.0,49.0,49.0,41.0,41.0,58.0,41.0,58.0,57.0,57.0,41.0,41.0,33.0,49.0,41.0,test3
52,396.90000000000003,155.44,167.44,308.0,429.25,123.9,129.78,24.029999999999998,808.0,149074.11,401.76000000000005,431.42,444.26,7.0,130.0,242.0,391.0,483.0,175.0,183.0,841.0,1656412.0,481.0,448.0,524.0,158.0,41.0,41.0,58.0,41.0,58.0,57.0,57.0,41.0,41.0,33.0,49.0,41.0,66.0,57.0,33.0,49.0,test3
53,165.6,406.0,386.75,103.84,127.26,280.35,824.0,149074.11,436.32,36.629999999999995,425.94,185.5,121.25,29.64,476.32,483.0,175.0,183.0,308.0,841.0,481.0,448.0,524.0,232.0,158.0,482.0,58.0,41.0,58.0,57.0,57.0,41.0,41.0,33.0,49.0,41.0,66.0,57.0,33.0,49.0,24.0,40.0,test3
54,388.8,472.11999999999995,416.78000000000003,154.0,126.25,778.0500000000001,471.74,12.059999999999999,218.16,30.06,255.75,132.5,129.01,9.36,1055.6000000000001,524.0,232.0,158.0,790.0,482.0,274.0,383.0,324.0,166.0,174.0,1064.0,49.0,41.0,66.0,57.0,33.0,49.0,24.0,40.0,58.0,49.0,49.0,41.0,41.0,41.0,49.0,57.0,test3
55,412.2,203.0,113.75,652.08,462.58,140.70000000000002,222.48000000000002,30.06,277.75,11.25,123.69000000000001,248.04000000000002,984.55,36.96,406.64,158.0,790.0,482.0,174.0,274.0,324.0,166.0,174.0,275.0,1064.0,415.0,66.0,57.0,33.0,49.0,24.0,40.0,58.0,49.0,49.0,41.0,41.0,41.0,49.0,57.0,24.0,33.0,test3
56,412.2,155.44,196.56,293.92,277.75,131.25,136.99,21.06,1025.15,83.16,363.63,177.02,411.28,6.68,69.68,274.0,383.0,324.0,166.0,174.0,1064.0,981.0,415.0,200.0,465.0,124.0,24.0,40.0,58.0,49.0,49.0,41.0,41.0,41.0,49.0,57.0,24.0,33.0,41.0,50.0,57.0,50.0,test3
57,194.4,387.44,250.25,110.0,134.33,245.70000000000002,1045.45,83.16,394.91,15.03,394.32,177.02,64.99,32.28,442.0,324.0,166.0,174.0,275.0,1064.0,415.0,200.0,465.0,217.0,124.0,457.0,58.0,49.0,49.0,41.0,41.0,41.0,49.0,57.0,24.0,33.0,41.0,50.0,57.0,50.0,32.0,41.0,test3
58,351.90000000000003,193.72,385.84000000000003,146.96,67.67,847.35,437.75,10.53,202.0,34.56,386.88,167.48000000000002,105.73,9.040000000000001,562.64,465.0,217.0,124.0,857.0,457.0,241.0,408.0,465.0,208.0,142.0,590.0,24.0,33.0,41.0,50.0,57.0,50.0,32.0,41.0,41.0,24.0,49.0,50.0,33.0,40.0,49.0,49.0,test3
59,381.6,193.72,60.97,710.16,429.25,122.85000000000001,206.0,34.56,420.16,14.219999999999999,101.37,239.56,524.77,599.28,442.0,124.0,857.0,457.0,158.0,241.0,465.0,208.0,142.0,266.0,590.0,449.0,41.0,50.0,57.0,50.0,32.0,41.0,41.0,24.0,49.0,50.0,33.0,40.0,49.0,49.0,24.0,41.0,test3
60,382.5,135.72,182.0,337.92,420.16,165.9,112.27,20.34,546.41,1348.3799999999999,395.25,220.48000000000002,1089.31,7.68,69.68,241.0,408.0,465.0,208.0,142.0,590.0,15031.0,449.0,249.0,1181.0,116.0,32.0,41.0,41.0,24.0,49.0,50.0,33.0,40.0,49.0,49.0,24.0,41.0,58.0,57.0,49.0,41.0,test3
61,180.0,445.43999999999994,378.56,139.04,110.09,237.3,557.23,1348.3799999999999,429.25,18.72,1044.39,203.52,64.99,30.96,450.32,465.0,208.0,142.0,266.0,590.0,449.0,249.0,1181.0,249.0,116.0,474.0,41.0,24.0,49.0,50.0,33.0,40.0,49.0,49.0,24.0,41.0,58.0,57.0,49.0,41.0,41.0,33.0,test3
62,382.5,241.27999999999997,1021.9300000000001,168.96,67.67,812.7,445.99,12.78,286.84,28.529999999999998,325.5,115.54,81.48,7.68,710.32,1181.0,249.0,116.0,815.0,474.0,333.0,349.0,408.0,141.0,133.0,732.0,24.0,41.0,58.0,57.0,49.0,41.0,41.0,33.0,49.0,32.0,58.0,32.0,49.0,58.0,49.0,66.0,test3
63,1010.7,222.71999999999997,60.97,681.12,437.33,149.1,292.52,28.529999999999998,353.5,9.81,78.12,203.52,662.51,42.92,406.64,116.0,815.0,474.0,175.0,333.0,408.0,141.0,133.0,250.0,732.0,416.0,58.0,57.0,49.0,41.0,41.0,33.0,49.0,32.0,58.0,32.0,49.0,58.0,49.0,66.0,25.0,33.0,test3
64,389.7,164.72,258.44,278.96,353.5,114.45,86.52,17.28,689.83,96.57,363.63,220.48000000000002,428.74,7.68,122.72,333.0,349.0,408.0,141.0,133.0,732.0,1139.0,416.0,241.0,475.0,159.0,41.0,33.0,49.0,32.0,58.0,32.0,49.0,58.0,49.0,66.0,25.0,33.0,33.0,65.0,41.0,24.0,test3
65,255.6,367.71999999999997,318.5,95.92,84.84,201.60000000000002,703.49,96.57,394.91,18.72,411.06,203.52,114.46,24.96,520.0,408.0,141.0,133.0,250.0,732.0,416.0,241.0,475.0,257.0,159.0,533.0,49.0,32.0,58.0,32.0,49.0,58.0,49.0,66.0,25.0,33.0,33.0,65.0,41.0,24.0,33.0,57.0,test3
66,351.90000000000003,241.27999999999997,402.22,168.96,119.18,655.2,515.0,15.03,487.83,33.75,264.12,97.52000000000001,72.75,6.32,1592.24,475.0,257.0,159.0,648.0,533.0,516.0,408.0,341.0,141.0,125.0,1572.0,25.0,33.0,33.0,65.0,41.0,24.0,33.0,57.0,33.0,33.0,57.0,49.0,50.0,58.0,41.0,66.0,test3
67,397.8,222.71999999999997,107.38000000000001,549.12,505.0,175.35,497.49,33.75,286.84,8.28,69.75,167.48000000000002,1485.07,11.32,492.96000000000004,159.0,648.0,533.0,224.0,516.0,341.0,141.0,125.0,216.0,1572.0,507.0,33.0,65.0,41.0,24.0,33.0,57.0,33.0,33.0,57.0,49.0,50.0,58.0,41.0,66.0,33.0,50.0,test3
68,450.0,193.72,439.53000000000003,330.0,286.84,96.60000000000001,77.25,14.219999999999999,1546.31,25.47,440.82000000000005,246.98000000000002,412.25,6.04,112.32000000000001,516.0,408.0,341.0,141.0,125.0,1572.0,349.0,507.0,283.0,466.0,149.0,33.0,57.0,33.0,33.0,57.0,49.0,50.0,58.0,41.0,66.0,33.0,50.0,41.0,74.0,41.0,50.0,test3
69,434.7,434.99999999999994,258.44,80.96,75.75,165.9,1576.93,25.47,478.74,20.97,395.25,160.06,104.75999999999999,22.96,510.64000000000004,341.0,141.0,125.0,216.0,1572.0,507.0,283.0,466.0,225.0,149.0,524.0,33.0,33.0,57.0,49.0,50.0,58.0,41.0,66.0,33.0,50.0,41.0,74.0,41.0,50.0,33.0,58.0,test3
70,426.6,270.28,386.75,132.88,109.08,602.7,505.73,12.059999999999999,227.25,29.25,309.69,133.56,73.72,7.68,442.0,466.0,225.0,149.0,624.0,524.0,274.0,358.0,399.0,175.0,133.0,465.0,33.0,50.0,41.0,74.0,41.0,50.0,33.0,58.0,49.0,33.0,66.0,49.0,57.0,41.0,40.0,58.0,test3
71,382.5,175.16,98.28,505.12,495.91,140.70000000000002,231.75,29.25,336.33,11.34,70.68,203.52,412.25,336.72,425.36,149.0,624.0,524.0,192.0,274.0,399.0,175.0,133.0,233.0,465.0,458.0,41.0,74.0,41.0,50.0,33.0,58.0,49.0,33.0,66.0,49.0,57.0,41.0,40.0,58.0,49.0,24.0,test3
72,441.90000000000003,155.44,204.75,286.0,336.33,132.3,78.28,17.28,429.25,757.62,380.37,193.98000000000002,363.75,5.32,87.36,274.0,358.0,399.0,175.0,133.0,465.0,8476.0,458.0,207.0,425.0,142.0,33.0,58.0,49.0,33.0,66.0,49.0,57.0,41.0,40.0,58.0,49.0,24.0,50.0,66.0,58.0,57.0,test3
