ID,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,dd3,dd4,dd5,dd6,dd7,dd9,dd10,dd11,dd12,dd13,dd15,duLN1,du.2,duLN3,dut4,dui5,due6,duLN7,du58,duLN9,duSH10,dur11,duo12,dua13,dun14,dul15,duDO16,UUID
10,569.0,359.0,526.0,560.0,752.0,685.0,551.0,435.0,451.0,776.0,610.0,259.0,493.0,485.0,584.0,601.0,643.0,834.0,776.0,626.0,559.0,876.0,701.0,342.0,568.0,675.0,66.0,74.0,75.0,83.0,82.0,91.0,75.0,66.0,108.0,100.0,91.0,83.0,75.0,74.0,91.0,67.0,test5
11,526.0,560.0,752.0,685.0,551.0,435.0,451.0,776.0,610.0,259.0,493.0,485.0,584.0,401.0,593.0,834.0,776.0,626.0,501.0,559.0,701.0,342.0,568.0,559.0,675.0,684.0,75.0,83.0,82.0,91.0,75.0,66.0,108.0,100.0,91.0,83.0,75.0,74.0,91.0,67.0,91.0,99.0,test5
12,610.0,259.0,493.0,485.0,584.0,401.0,593.0,343.0,443.0,543.0,693.0,860.0,660.0,602.0,585.0,568.0,559.0,675.0,468.0,684.0,534.0,634.0,776.0,968.0,734.0,659.0,91.0,83.0,75.0,74.0,91.0,67.0,91.0,99.0,91.0,91.0,83.0,108.0,74.0,91.0,74.0,91.0,test5
13,493.0,485.0,584.0,401.0,593.0,343.0,443.0,543.0,693.0,860.0,660.0,602.0,585.0,835.0,368.0,675.0,468.0,684.0,442.0,534.0,776.0,968.0,734.0,693.0,659.0,459.0,75.0,74.0,91.0,67.0,91.0,99.0,91.0,91.0,83.0,108.0,74.0,91.0,74.0,91.0,91.0,83.0,test5
14,593.0,343.0,443.0,543.0,693.0,860.0,660.0,602.0,585.0,835.0,368.0,309.0,443.0,418.0,327.0,534.0,634.0,776.0,968.0,734.0,659.0,926.0,459.0,392.0,509.0,409.0,91.0,99.0,91.0,91.0,83.0,108.0,74.0,91.0,74.0,91.0,91.0,83.0,66.0,75.0,82.0,74.0,test5
15,443.0,543.0,693.0,860.0,660.0,602.0,585.0,835.0,368.0,309.0,443.0,418.0,327.0,384.0,735.0,776.0,968.0,734.0,693.0,659.0,459.0,392.0,509.0,493.0,409.0,827.0,91.0,91.0,83.0,108.0,74.0,91.0,74.0,91.0,91.0,83.0,66.0,75.0,82.0,74.0,92.0,57.0,test5
16,368.0,309.0,443.0,418.0,327.0,384.0,735.0,293.0,293.0,376.0,351.0,443.0,385.0,360.0,351.0,509.0,493.0,409.0,458.0,827.0,359.0,459.0,417.0,492.0,459.0,450.0,91.0,83.0,66.0,75.0,82.0,74.0,92.0,57.0,66.0,83.0,66.0,49.0,74.0,49.0,99.0,108.0,test5
17,443.0,418.0,327.0,384.0,735.0,293.0,293.0,376.0,351.0,443.0,385.0,360.0,351.0,618.0,443.0,409.0,458.0,827.0,350.0,359.0,417.0,492.0,459.0,409.0,450.0,543.0,66.0,75.0,82.0,74.0,92.0,57.0,66.0,83.0,66.0,49.0,74.0,49.0,99.0,108.0,100.0,74.0,test5
18,735.0,293.0,293.0,376.0,351.0,443.0,385.0,360.0,351.0,618.0,443.0,201.0,418.0,368.0,193.0,359.0,459.0,417.0,492.0,459.0,450.0,726.0,543.0,275.0,492.0,284.0,92.0,57.0,66.0,83.0,66.0,49.0,74.0,49.0,99.0,108.0,100.0,74.0,74.0,83.0,91.0,66.0,test5
19,293.0,376.0,351.0,443.0,385.0,360.0,351.0,618.0,443.0,201.0,418.0,368.0,193.0,334.0,434.0,417.0,492.0,459.0,409.0,450.0,543.0,275.0,492.0,451.0,284.0,484.0,66.0,83.0,66.0,49.0,74.0,49.0,99.0,108.0,100.0,74.0,74.0,83.0,91.0,66.0,50.0,83.0,test5
20,443.0,201.0,418.0,368.0,193.0,334.0,434.0,276.0,301.0,367.0,226.0,292.0,551.0,334.0,318.0,492.0,451.0,284.0,400.0,484.0,376.0,433.0,309.0,367.0,609.0,409.0,100.0,74.0,74.0,83.0,91.0,66.0,50.0,83.0,75.0,66.0,83.0,75.0,58.0,42.0,91.0,83.0,test5
21,418.0,368.0,193.0,334.0,434.0,276.0,301.0,367.0,226.0,292.0,551.0,334.0,318.0,601.0,418.0,284.0,400.0,484.0,359.0,376.0,309.0,367.0,609.0,376.0,409.0,526.0,74.0,83.0,91.0,66.0,50.0,83.0,75.0,66.0,83.0,75.0,58.0,42.0,91.0,83.0,108.0,49.0,test5
22,434.0,276.0,301.0,367.0,226.0,292.0,551.0,334.0,318.0,601.0,418.0,218.0,476.0,259.0,234.0,376.0,433.0,309.0,367.0,609.0,409.0,684.0,526.0,267.0,534.0,309.0,50.0,83.0,75.0,66.0,83.0,75.0,58.0,42.0,91.0,83.0,108.0,49.0,58.0,66.0,75.0,50.0,test5
23,301.0,367.0,226.0,292.0,551.0,334.0,318.0,601.0,418.0,218.0,476.0,259.0,234.0,317.0,418.0,309.0,367.0,609.0,376.0,409.0,526.0,267.0,534.0,325.0,309.0,484.0,75.0,66.0,83.0,75.0,58.0,42.0,91.0,83.0,108.0,49.0,58.0,66.0,75.0,50.0,66.0,58.0,test5
24,418.0,218.0,476.0,259.0,234.0,317.0,418.0,293.0,401.0,384.0,251.0,343.0,367.0,292.0,343.0,534.0,325.0,309.0,367.0,484.0,475.0,459.0,326.0,417.0,425.0,418.0,108.0,49.0,58.0,66.0,75.0,50.0,66.0,58.0,74.0,75.0,75.0,74.0,58.0,67.0,75.0,91.0,test5
25,476.0,259.0,234.0,317.0,418.0,293.0,401.0,384.0,251.0,343.0,367.0,292.0,343.0,643.0,426.0,309.0,367.0,484.0,351.0,475.0,326.0,417.0,425.0,359.0,418.0,509.0,58.0,66.0,75.0,50.0,66.0,58.0,74.0,75.0,75.0,74.0,58.0,67.0,75.0,91.0,83.0,91.0,test5
26,418.0,293.0,401.0,384.0,251.0,343.0,367.0,292.0,343.0,643.0,426.0,234.0,468.0,443.0,368.0,475.0,459.0,326.0,417.0,425.0,418.0,734.0,509.0,325.0,526.0,425.0,66.0,58.0,74.0,75.0,75.0,74.0,58.0,67.0,75.0,91.0,83.0,91.0,58.0,83.0,57.0,75.0,test5
27,401.0,384.0,251.0,343.0,367.0,292.0,343.0,643.0,426.0,234.0,468.0,443.0,368.0,292.0,501.0,326.0,417.0,425.0,359.0,418.0,509.0,325.0,526.0,526.0,425.0,559.0,74.0,75.0,75.0,74.0,58.0,67.0,75.0,91.0,83.0,91.0,58.0,83.0,57.0,75.0,58.0,66.0,test5
28,426.0,234.0,468.0,443.0,368.0,292.0,501.0,318.0,385.0,426.0,285.0,460.0,284.0,318.0,635.0,526.0,526.0,425.0,367.0,559.0,476.0,509.0,359.0,542.0,359.0,726.0,83.0,91.0,58.0,83.0,57.0,75.0,58.0,66.0,91.0,83.0,74.0,82.0,75.0,74.0,91.0,91.0,test5
29,468.0,443.0,368.0,292.0,501.0,318.0,385.0,426.0,285.0,460.0,284.0,318.0,635.0,602.0,501.0,425.0,367.0,559.0,384.0,476.0,359.0,542.0,359.0,392.0,726.0,600.0,58.0,83.0,57.0,75.0,58.0,66.0,91.0,83.0,74.0,82.0,75.0,74.0,91.0,91.0,99.0,75.0,test5
30,501.0,318.0,385.0,426.0,285.0,460.0,284.0,318.0,635.0,602.0,501.0,351.0,393.0,376.0,334.0,476.0,509.0,359.0,542.0,359.0,726.0,693.0,600.0,426.0,484.0,367.0,58.0,66.0,91.0,83.0,74.0,82.0,75.0,74.0,91.0,91.0,99.0,75.0,91.0,66.0,33.0,58.0,test5
31,385.0,426.0,285.0,460.0,284.0,318.0,635.0,602.0,501.0,351.0,393.0,376.0,334.0,318.0,460.0,359.0,542.0,359.0,392.0,726.0,600.0,426.0,484.0,442.0,367.0,526.0,91.0,83.0,74.0,82.0,75.0,74.0,91.0,91.0,99.0,75.0,91.0,66.0,33.0,58.0,66.0,74.0,test5
32,501.0,351.0,393.0,376.0,334.0,318.0,460.0,309.0,401.0,526.0,393.0,401.0,385.0,417.0,410.0,484.0,442.0,367.0,376.0,526.0,484.0,601.0,468.0,492.0,484.0,485.0,99.0,75.0,91.0,66.0,33.0,58.0,66.0,74.0,83.0,75.0,75.0,91.0,99.0,83.0,75.0,116.0,test5
33,393.0,376.0,334.0,318.0,460.0,309.0,401.0,526.0,393.0,401.0,385.0,417.0,410.0,651.0,468.0,367.0,376.0,526.0,383.0,484.0,468.0,492.0,484.0,500.0,485.0,576.0,91.0,66.0,33.0,58.0,66.0,74.0,83.0,75.0,75.0,91.0,99.0,83.0,75.0,116.0,108.0,91.0,test5
34,460.0,309.0,401.0,526.0,393.0,401.0,385.0,417.0,410.0,651.0,468.0,193.0,442.0,285.0,418.0,484.0,601.0,468.0,492.0,484.0,485.0,767.0,576.0,284.0,525.0,509.0,66.0,74.0,83.0,75.0,75.0,91.0,99.0,83.0,75.0,116.0,108.0,91.0,83.0,83.0,91.0,66.0,test5
35,401.0,526.0,393.0,401.0,385.0,417.0,410.0,651.0,468.0,193.0,442.0,285.0,418.0,276.0,1435.0,468.0,492.0,484.0,500.0,485.0,576.0,284.0,525.0,368.0,509.0,1526.0,83.0,75.0,75.0,91.0,99.0,83.0,75.0,116.0,108.0,91.0,83.0,83.0,91.0,66.0,91.0,83.0,test5
36,468.0,193.0,442.0,285.0,418.0,276.0,1435.0,318.0,376.0,502.0,360.0,401.0,451.0,426.0,376.0,525.0,368.0,509.0,342.0,1526.0,467.0,576.0,434.0,475.0,526.0,468.0,108.0,91.0,83.0,83.0,91.0,66.0,91.0,83.0,91.0,74.0,74.0,74.0,75.0,41.0,92.0,66.0,test5
37,442.0,285.0,418.0,276.0,1435.0,318.0,376.0,502.0,360.0,401.0,451.0,426.0,376.0,74490.0,417.0,509.0,342.0,1526.0,401.0,467.0,434.0,475.0,526.0,467.0,468.0,500.0,83.0,83.0,91.0,66.0,91.0,83.0,91.0,74.0,74.0,74.0,75.0,41.0,92.0,66.0,83.0,91.0,test5
38,1435.0,318.0,376.0,502.0,360.0,401.0,451.0,426.0,376.0,74490.0,417.0,183.0,567.0,342.0,118.0,467.0,576.0,434.0,475.0,526.0,468.0,74556.0,500.0,274.0,633.0,209.0,91.0,83.0,91.0,74.0,74.0,74.0,75.0,41.0,92.0,66.0,83.0,91.0,66.0,74.0,91.0,82.0,test5
39,376.0,502.0,360.0,401.0,451.0,426.0,376.0,74490.0,417.0,183.0,567.0,342.0,118.0,367.0,542.0,434.0,475.0,526.0,467.0,468.0,500.0,274.0,633.0,416.0,209.0,617.0,91.0,74.0,74.0,74.0,75.0,41.0,92.0,66.0,83.0,91.0,66.0,74.0,91.0,82.0,75.0,66.0,test5
40,417.0,183.0,567.0,342.0,118.0,367.0,542.0,250.0,383.0,434.0,226.0,450.0,234.0,292.0,459.0,633.0,416.0,209.0,449.0,617.0,458.0,509.0,300.0,541.0,317.0,559.0,83.0,91.0,66.0,74.0,91.0,82.0,75.0,66.0,75.0,75.0,74.0,91.0,83.0,74.0,100.0,91.0,test5
41,567.0,342.0,118.0,367.0,542.0,250.0,383.0,434.0,226.0,450.0,234.0,292.0,459.0,867.0,484.0,209.0,449.0,617.0,316.0,458.0,300.0,541.0,317.0,366.0,559.0,575.0,66.0,74.0,91.0,82.0,75.0,66.0,75.0,75.0,74.0,91.0,83.0,74.0,100.0,91.0,91.0,82.0,test5
42,542.0,250.0,383.0,434.0,226.0,450.0,234.0,292.0,459.0,867.0,484.0,251.0,517.0,318.0,167.0,458.0,509.0,300.0,541.0,317.0,559.0,958.0,575.0,333.0,608.0,258.0,75.0,66.0,75.0,75.0,74.0,91.0,83.0,74.0,100.0,91.0,91.0,82.0,91.0,66.0,91.0,50.0,test5
43,383.0,434.0,226.0,450.0,234.0,292.0,459.0,867.0,484.0,251.0,517.0,318.0,167.0,275.0,442.0,300.0,541.0,317.0,366.0,559.0,575.0,333.0,608.0,384.0,258.0,525.0,75.0,75.0,74.0,91.0,83.0,74.0,100.0,91.0,91.0,82.0,91.0,66.0,91.0,50.0,83.0,75.0,test5
44,484.0,251.0,517.0,318.0,167.0,275.0,442.0,284.0,325.0,359.0,259.0,451.0,484.0,1159.0,242.0,608.0,384.0,258.0,325.0,525.0,391.0,442.0,325.0,534.0,575.0,325.0,91.0,82.0,91.0,66.0,91.0,50.0,83.0,75.0,66.0,83.0,66.0,83.0,91.0,82.0,83.0,108.0,test5
45,517.0,318.0,167.0,275.0,442.0,284.0,325.0,359.0,259.0,451.0,484.0,1159.0,242.0,651.0,409.0,258.0,325.0,525.0,359.0,391.0,325.0,534.0,575.0,1241.0,325.0,500.0,91.0,66.0,91.0,50.0,83.0,75.0,66.0,83.0,66.0,83.0,91.0,82.0,83.0,108.0,91.0,83.0,test5
46,442.0,284.0,325.0,359.0,259.0,451.0,484.0,1159.0,242.0,651.0,409.0,225.0,392.0,325.0,276.0,391.0,442.0,325.0,534.0,575.0,325.0,759.0,500.0,308.0,475.0,367.0,83.0,75.0,66.0,83.0,66.0,83.0,91.0,82.0,83.0,108.0,91.0,83.0,83.0,75.0,91.0,50.0,test5
47,325.0,359.0,259.0,451.0,484.0,1159.0,242.0,651.0,409.0,225.0,392.0,325.0,276.0,284.0,467.0,325.0,534.0,575.0,1241.0,325.0,500.0,308.0,475.0,400.0,367.0,516.0,66.0,83.0,66.0,83.0,91.0,82.0,83.0,108.0,91.0,83.0,83.0,75.0,91.0,50.0,49.0,83.0,test5
48,409.0,225.0,392.0,325.0,276.0,284.0,467.0,276.0,359.0,376.0,243.0,451.0,293.0,268.0,342.0,475.0,400.0,367.0,334.0,516.0,425.0,442.0,317.0,517.0,367.0,433.0,91.0,83.0,83.0,75.0,91.0,50.0,49.0,83.0,66.0,66.0,74.0,66.0,74.0,74.0,91.0,83.0,test5
49,392.0,325.0,276.0,284.0,467.0,276.0,359.0,376.0,243.0,451.0,293.0,268.0,342.0,6262.0,826.0,367.0,334.0,516.0,359.0,425.0,317.0,517.0,367.0,342.0,433.0,867.0,83.0,75.0,91.0,50.0,49.0,83.0,66.0,66.0,74.0,66.0,74.0,74.0,91.0,83.0,41.0,99.0,test5
50,1348.0,234.0,542.0,275.0,109.0,709.0,441.0,134.0,184.0,350.0,425.0,118.0,126.0,267.0,800.0,591.0,316.0,158.0,758.0,482.0,242.0,391.0,483.0,175.0,183.0,841.0,28.0,32.0,49.0,41.0,49.0,49.0,41.0,41.0,58.0,41.0,58.0,57.0,57.0,41.0,41.0,33.0,test3
51,542.0,275.0,109.0,709.0,441.0,134.0,184.0,350.0,425.0,118.0,126.0,267.0,800.0,1656379.0,432.0,158.0,758.0,482.0,175.0,242.0,483.0,175.0,183.0,308.0,841.0,481.0,49.0,41.0,49.0,49.0,41.0,41.0,58.0,41.0,58.0,57.0,57.0,41.0,41.0,33.0,49.0,41.0,test3
52,441.0,134.0,184.0,350.0,425.0,118.0,126.0,267.0,800.0,1656379.0,432.0,407.0,458.0,175.0,125.0,242.0,391.0,483.0,175.0,183.0,841.0,1656412.0,481.0,448.0,524.0,158.0,41.0,41.0,58.0,41.0,58.0,57.0,57.0,41.0,41.0,33.0,49.0,41.0,66.0,57.0,33.0,49.0,test3
53,184.0,350.0,425.0,118.0,126.0,267.0,800.0,1656379.0,432.0,407.0,458.0,175.0,125.0,741.0,458.0,483.0,175.0,183.0,308.0,841.0,481.0,448.0,524.0,232.0,158.0,482.0,58.0,41.0,58.0,57.0,57.0,41.0,41.0,33.0,49.0,41.0,66.0,57.0,33.0,49.0,24.0,40.0,test3
54,432.0,407.0,458.0,175.0,125.0,741.0,458.0,134.0,216.0,334.0,275.0,125.0,133.0,234.0,1015.0,524.0,232.0,158.0,790.0,482.0,274.0,383.0,324.0,166.0,174.0,1064.0,49.0,41.0,66.0,57.0,33.0,49.0,24.0,40.0,58.0,49.0,49.0,41.0,41.0,41.0,49.0,57.0,test3
55,458.0,175.0,125.0,741.0,458.0,134.0,216.0,334.0,275.0,125.0,133.0,234.0,1015.0,924.0,391.0,158.0,790.0,482.0,174.0,274.0,324.0,166.0,174.0,275.0,1064.0,415.0,66.0,57.0,33.0,49.0,24.0,40.0,58.0,49.0,49.0,41.0,41.0,41.0,49.0,57.0,24.0,33.0,test3
56,458.0,134.0,216.0,334.0,275.0,125.0,133.0,234.0,1015.0,924.0,391.0,167.0,424.0,167.0,67.0,274.0,383.0,324.0,166.0,174.0,1064.0,981.0,415.0,200.0,465.0,124.0,24.0,40.0,58.0,49.0,49.0,41.0,41.0,41.0,49.0,57.0,24.0,33.0,41.0,50.0,57.0,50.0,test3
57,216.0,334.0,275.0,125.0,133.0,234.0,1015.0,924.0,391.0,167.0,424.0,167.0,67.0,807.0,425.0,324.0,166.0,174.0,275.0,1064.0,415.0,200.0,465.0,217.0,124.0,457.0,58.0,49.0,49.0,41.0,41.0,41.0,49.0,57.0,24.0,33.0,41.0,50.0,57.0,50.0,32.0,41.0,test3
58,391.0,167.0,424.0,167.0,67.0,807.0,425.0,117.0,200.0,384.0,416.0,158.0,109.0,226.0,541.0,465.0,217.0,124.0,857.0,457.0,241.0,408.0,465.0,208.0,142.0,590.0,24.0,33.0,41.0,50.0,57.0,50.0,32.0,41.0,41.0,24.0,49.0,50.0,33.0,40.0,49.0,49.0,test3
59,424.0,167.0,67.0,807.0,425.0,117.0,200.0,384.0,416.0,158.0,109.0,226.0,541.0,14982.0,425.0,124.0,857.0,457.0,158.0,241.0,465.0,208.0,142.0,266.0,590.0,449.0,41.0,50.0,57.0,50.0,32.0,41.0,41.0,24.0,49.0,50.0,33.0,40.0,49.0,49.0,24.0,41.0,test3
60,425.0,117.0,200.0,384.0,416.0,158.0,109.0,226.0,541.0,14982.0,425.0,208.0,1123.0,192.0,67.0,241.0,408.0,465.0,208.0,142.0,590.0,15031.0,449.0,249.0,1181.0,116.0,32.0,41.0,41.0,24.0,49.0,50.0,33.0,40.0,49.0,49.0,24.0,41.0,58.0,57.0,49.0,41.0,test3
61,200.0,384.0,416.0,158.0,109.0,226.0,541.0,14982.0,425.0,208.0,1123.0,192.0,67.0,774.0,433.0,465.0,208.0,142.0,266.0,590.0,449.0,249.0,1181.0,249.0,116.0,474.0,41.0,24.0,49.0,50.0,33.0,40.0,49.0,49.0,24.0,41.0,58.0,57.0,49.0,41.0,41.0,33.0,test3
62,425.0,208.0,1123.0,192.0,67.0,774.0,433.0,142.0,284.0,317.0,350.0,109.0,84.0,192.0,683.0,1181.0,249.0,116.0,815.0,474.0,333.0,349.0,408.0,141.0,133.0,732.0,24.0,41.0,58.0,57.0,49.0,41.0,41.0,33.0,49.0,32.0,58.0,32.0,49.0,58.0,49.0,66.0,test3
63,1123.0,192.0,67.0,774.0,433.0,142.0,284.0,317.0,350.0,109.0,84.0,192.0,683.0,1073.0,391.0,116.0,815.0,474.0,175.0,333.0,408.0,141.0,133.0,250.0,732.0,416.0,58.0,57.0,49.0,41.0,41.0,33.0,49.0,32.0,58.0,32.0,49.0,58.0,49.0,66.0,25.0,33.0,test3
64,433.0,142.0,284.0,317.0,350.0,109.0,84.0,192.0,683.0,1073.0,391.0,208.0,442.0,192.0,118.0,333.0,349.0,408.0,141.0,133.0,732.0,1139.0,416.0,241.0,475.0,159.0,41.0,33.0,49.0,32.0,58.0,32.0,49.0,58.0,49.0,66.0,25.0,33.0,33.0,65.0,41.0,24.0,test3
65,284.0,317.0,350.0,109.0,84.0,192.0,683.0,1073.0,391.0,208.0,442.0,192.0,118.0,624.0,500.0,408.0,141.0,133.0,250.0,732.0,416.0,241.0,475.0,257.0,159.0,533.0,49.0,32.0,58.0,32.0,49.0,58.0,49.0,66.0,25.0,33.0,33.0,65.0,41.0,24.0,33.0,57.0,test3
66,391.0,208.0,442.0,192.0,118.0,624.0,500.0,167.0,483.0,375.0,284.0,92.0,75.0,158.0,1531.0,475.0,257.0,159.0,648.0,533.0,516.0,408.0,341.0,141.0,125.0,1572.0,25.0,33.0,33.0,65.0,41.0,24.0,33.0,57.0,33.0,33.0,57.0,49.0,50.0,58.0,41.0,66.0,test3
67,442.0,192.0,118.0,624.0,500.0,167.0,483.0,375.0,284.0,92.0,75.0,158.0,1531.0,283.0,474.0,159.0,648.0,533.0,224.0,516.0,341.0,141.0,125.0,216.0,1572.0,507.0,33.0,65.0,41.0,24.0,33.0,57.0,33.0,33.0,57.0,49.0,50.0,58.0,41.0,66.0,33.0,50.0,test3
68,500.0,167.0,483.0,375.0,284.0,92.0,75.0,158.0,1531.0,283.0,474.0,233.0,425.0,151.0,108.0,516.0,408.0,341.0,141.0,125.0,1572.0,349.0,507.0,283.0,466.0,149.0,33.0,57.0,33.0,33.0,57.0,49.0,50.0,58.0,41.0,66.0,33.0,50.0,41.0,74.0,41.0,50.0,test3
69,483.0,375.0,284.0,92.0,75.0,158.0,1531.0,283.0,474.0,233.0,425.0,151.0,108.0,574.0,491.0,341.0,141.0,125.0,216.0,1572.0,507.0,283.0,466.0,225.0,149.0,524.0,33.0,33.0,57.0,49.0,50.0,58.0,41.0,66.0,33.0,50.0,41.0,74.0,41.0,50.0,33.0,58.0,test3
70,474.0,233.0,425.0,151.0,108.0,574.0,491.0,134.0,225.0,325.0,333.0,126.0,76.0,192.0,425.0,466.0,225.0,149.0,624.0,524.0,274.0,358.0,399.0,175.0,133.0,465.0,33.0,50.0,41.0,74.0,41.0,50.0,33.0,58.0,49.0,33.0,66.0,49.0,57.0,41.0,40.0,58.0,test3
71,425.0,151.0,108.0,574.0,491.0,134.0,225.0,325.0,333.0,126.0,76.0,192.0,425.0,8418.0,409.0,149.0,624.0,524.0,192.0,274.0,399.0,175.0,133.0,233.0,465.0,458.0,41.0,74.0,41.0,50.0,33.0,58.0,49.0,33.0,66.0,49.0,57.0,41.0,40.0,58.0,49.0,24.0,test3
72,491.0,134.0,225.0,325.0,333.0,126.0,76.0,192.0,425.0,8418.0,409.0,183.0,375.0,133.0,84.0,274.0,358.0,399.0,175.0,133.0,465.0,8476.0,458.0,207.0,425.0,142.0,33.0,58.0,49.0,33.0,66.0,49.0,57.0,41.0,40.0,58.0,49.0,24.0,50.0,66.0,58.0,57.0,test3
73,225.0,325.0,333.0,126.0,76.0,192.0,425.0,8418.0,409.0,183.0,375.0,133.0,84.0,600.0,384.0,399.0,175.0,133.0,233.0,465.0,458.0,207.0,425.0,199.0,142.0,433.0,49.0,33.0,66.0,49.0,57.0,41.0,40.0,58.0,49.0,24.0,50.0,66.0,58.0,57.0,49.0,32.0,test3
74,409.0,183.0,375.0,133.0,84.0,600.0,384.0,134.0,176.0,300.0,275.0,291.0,100.0,176.0,592.0,425.0,199.0,142.0,657.0,433.0,250.0,341.0,341.0,349.0,158.0,649.0,49.0,24.0,50.0,66.0,58.0,57.0,49.0,32.0,74.0,41.0,66.0,58.0,58.0,41.0,57.0,57.0,test3
75,375.0,133.0,84.0,600.0,384.0,134.0,176.0,300.0,275.0,291.0,100.0,176.0,592.0,858.0,367.0,142.0,657.0,433.0,166.0,250.0,341.0,349.0,158.0,217.0,649.0,416.0,50.0,66.0,58.0,57.0,49.0,32.0,74.0,41.0,66.0,58.0,58.0,41.0,57.0,57.0,49.0,41.0,test3
76,384.0,134.0,176.0,300.0,275.0,291.0,100.0,176.0,592.0,858.0,367.0,184.0,417.0,159.0,109.0,250.0,341.0,341.0,349.0,158.0,649.0,915.0,416.0,225.0,449.0,141.0,49.0,32.0,74.0,41.0,66.0,58.0,58.0,41.0,57.0,57.0,49.0,41.0,32.0,41.0,32.0,41.0,test3
77,176.0,300.0,275.0,291.0,100.0,176.0,592.0,858.0,367.0,184.0,417.0,159.0,109.0,741.0,492.0,341.0,349.0,158.0,217.0,649.0,416.0,225.0,449.0,200.0,141.0,533.0,74.0,41.0,66.0,58.0,58.0,41.0,57.0,57.0,49.0,41.0,32.0,41.0,32.0,41.0,41.0,41.0,test3
